"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Adam Henrique","ADAM.HENRIQUE","8474641","12-13","N.J","C","L",1990-02-06,22,2008,3,82,42,769.4,565.9,110.3,72.9,0.8,0.7,-1.5,-0.3,1.1,-0.4,-0.7,0.5,0.7,0.5,0.1,0.2
"Adam Henrique","ADAM.HENRIQUE","8474641","13-14","N.J","C","L",1990-02-06,23,2008,3,82,77,1390.2,1030.8,162.4,166.4,4.5,0.2,2.4,1.7,2.2,0.2,6.9,2,2.3,11.2,2.1,4
"Adam Henrique","ADAM.HENRIQUE","8474641","14-15","N.J","C","L",1990-02-06,24,2008,3,82,75,1330.8,1030.5,128.9,138.7,3.9,-3.8,5.4,-0.2,1.2,-0.9,9.3,-4.1,0.4,5.6,1.1,2
"Adam Henrique","ADAM.HENRIQUE","8474641","15-16","N.J","C","L",1990-02-06,25,2008,3,82,80,1586.1,1112.2,206.1,208,9.1,2.8,0,0,2.2,-0.8,9.1,2.7,1.4,13.3,2.6,4.9
"Adam Henrique","ADAM.HENRIQUE","8474641","16-17","N.J","C","L",1990-02-06,26,2008,3,82,82,1490.1,1071.3,198.9,183.9,5.2,-2.3,0.1,1.2,0.9,-0.1,5.3,-1.1,0.8,5,0.9,1.8
"Adam Henrique","ADAM.HENRIQUE","8474641","17-18","ANA","C","L",1990-02-06,27,2008,3,82,57,1002.4,772.4,138.3,57.2,3.9,1.2,2.3,-0.7,1.2,-0.8,6.3,0.5,0.4,7.2,1.4,2.7
"Adam Henrique","ADAM.HENRIQUE","8474641","17-18","N.J","C","L",1990-02-06,27,2008,3,82,24,438.2,295.2,62.7,69.6,-0.3,-1.6,0.9,-2.5,0.7,-0.5,0.6,-4,0.2,-3.3,-0.6,-1.2
"Adam Henrique","ADAM.HENRIQUE","8474641","18-19","ANA","C","L",1990-02-06,28,2008,3,82,82,1349,1035.2,184.7,88.7,2,4,1.8,0.5,1.5,-1.1,3.9,4.5,0.4,8.8,1.6,3.1
"Adam Henrique","ADAM.HENRIQUE","8474641","19-20","ANA","C","L",1990-02-06,29,2008,3,82,71,1197.6,947.3,161.8,38.6,6.2,-0.2,-0.3,0.1,0.7,-0.8,5.9,-0.1,0,5.7,1,2
"Adam Henrique","ADAM.HENRIQUE","8474641","20-21","ANA","C","L",1990-02-06,30,2008,3,82,45,721.8,581.7,79.7,40.7,5.2,-1.8,0.1,-0.4,1.3,-0.9,5.3,-2.2,0.4,3.6,0.6,1.2
"Adam Henrique","ADAM.HENRIQUE","8474641","21-22","ANA","C","L",1990-02-06,31,2008,3,82,58,1010.3,847.1,121.1,6.6,9.4,0.5,1.8,0.1,0.9,-0.9,11.3,0.6,0,11.8,2.1,4
"Adam Henrique","ADAM.HENRIQUE","8474641","22-23","ANA","C","L",1990-02-06,32,2008,3,82,62,1126.8,789.2,156.9,152.8,3.4,0.2,2.4,-4.4,0.9,-1.2,5.8,-4.2,-0.3,1.3,0.2,0.4
"Adam Larsson","ADAM.LARSSON","8476457","11-12","N.J","D","R",1992-11-12,18,2011,1,4,65,1340.3,1194.6,105.1,28.6,2,2.5,-1.1,0.4,1.1,-0.4,0.9,2.9,0.7,4.5,0.8,1.5
"Adam Larsson","ADAM.LARSSON","8476457","12-13","N.J","D","R",1992-11-12,19,2011,1,4,37,669.8,615.9,5.7,42.3,1.4,0.2,0,-0.1,0.7,0.4,1.4,0.1,1.1,2.5,0.5,0.9
"Adam Larsson","ADAM.LARSSON","8476457","13-14","N.J","D","R",1992-11-12,20,2011,1,4,26,462.4,424.5,12.4,23.4,-1.9,2.1,-0.3,0,-0.1,0.1,-2.2,2.1,0,-0.2,0,-0.1
"Adam Larsson","ADAM.LARSSON","8476457","14-15","N.J","D","R",1992-11-12,21,2011,1,4,64,1341.6,1100,20.4,202.3,-0.9,4.4,-0.8,1.6,-0.4,-0.3,-1.8,6,-0.7,3.5,0.7,1.3
"Adam Larsson","ADAM.LARSSON","8476457","15-16","N.J","D","R",1992-11-12,22,2011,1,4,82,1846.1,1521,11.4,271,-0.4,9.5,0,0.1,-0.1,-0.6,-0.4,9.6,-0.7,8.5,1.6,3.2
"Adam Larsson","ADAM.LARSSON","8476457","16-17","EDM","D","R",1992-11-12,23,2011,1,4,79,1591.8,1428.7,13.4,124,8.7,0.8,-0.3,-0.3,-1,-0.5,8.4,0.4,-1.5,7.3,1.4,2.7
"Adam Larsson","ADAM.LARSSON","8476457","17-18","EDM","D","R",1992-11-12,24,2011,1,4,63,1381.7,1211.1,6,150.1,0.6,0.8,-0.1,0.1,-0.1,-0.1,0.5,0.9,-0.3,1.1,0.2,0.4
"Adam Larsson","ADAM.LARSSON","8476457","18-19","EDM","D","R",1992-11-12,25,2011,1,4,82,1773.1,1577.5,6.6,162.2,-8.9,1.1,0.1,1.4,-0.5,-0.1,-8.8,2.5,-0.5,-6.8,-1.3,-2.4
"Adam Larsson","ADAM.LARSSON","8476457","19-20","EDM","D","R",1992-11-12,26,2011,1,4,49,971.7,871.6,2.4,78.4,-1.6,2,0.1,0.7,-0.2,-0.4,-1.5,2.7,-0.6,0.6,0.1,0.2
"Adam Larsson","ADAM.LARSSON","8476457","20-21","EDM","D","R",1992-11-12,27,2011,1,4,56,1100.2,943,1.5,128.1,-2.5,7.1,0,0.2,0.1,-0.4,-2.5,7.4,-0.3,4.6,0.8,1.5
"Adam Larsson","ADAM.LARSSON","8476457","21-22","SEA","D","R",1992-11-12,28,2011,1,4,82,1826.8,1582.8,9.6,207.4,-0.4,0.3,0,0.1,-1,-0.8,-0.4,0.4,-1.8,-1.8,-0.3,-0.6
"Adam Larsson","ADAM.LARSSON","8476457","22-23","SEA","D","R",1992-11-12,29,2011,1,4,82,1938.6,1652.7,14.4,227.5,3,2.9,-0.1,-1.4,-0.2,-0.9,3,1.5,-1.1,3.4,0.6,1.1
"Adam Lowry","ADAM.LOWRY","8476392","14-15","WPG","L","L",1993-03-29,21,2011,3,67,80,1100.2,996.5,45.7,50.3,0.2,0.9,1.2,0.2,0.4,-0.1,1.3,1.1,0.3,2.7,0.5,1
"Adam Lowry","ADAM.LOWRY","8476392","15-16","WPG","L","L",1993-03-29,22,2011,3,67,74,1037.4,855.8,13.9,154.2,0.5,-0.4,-0.3,-2.4,-0.1,-0.3,0.2,-2.8,-0.4,-3,-0.6,-1.1
"Adam Lowry","ADAM.LOWRY","8476392","16-17","WPG","L","L",1993-03-29,23,2011,3,67,82,1316,971,139.4,179.3,2.3,2.4,0.3,-1.9,0.4,-0.3,2.6,0.5,0.1,3.3,0.6,1.2
"Adam Lowry","ADAM.LOWRY","8476392","17-18","WPG","L","L",1993-03-29,24,2011,3,67,45,670,536.4,34.5,91.1,2.8,4.9,-0.3,1.5,1,-0.2,2.5,6.4,0.7,9.7,1.9,3.6
"Adam Lowry","ADAM.LOWRY","8476392","18-19","WPG","L","L",1993-03-29,25,2011,3,67,78,1141.8,943,7.5,175.8,-0.8,2.6,-0.1,0,1.4,0.4,-0.9,2.6,1.8,3.5,0.7,1.2
"Adam Lowry","ADAM.LOWRY","8476392","19-20","WPG","L","L",1993-03-29,26,2011,3,67,49,733.1,603.5,10.6,107.4,-1.9,-0.3,-0.2,1.6,0.9,-0.8,-2.1,1.4,0.1,-0.6,-0.1,-0.2
"Adam Lowry","ADAM.LOWRY","8476392","20-21","WPG","L","L",1993-03-29,27,2011,3,67,52,807.4,623.1,41.4,124,3.3,1.1,-2.4,2,1,0.1,1,3.1,1.1,5.2,0.9,1.7
"Adam Lowry","ADAM.LOWRY","8476392","21-22","WPG","C/L","L",1993-03-29,28,2011,3,67,79,1223,952.2,71.2,181.1,-7.2,1.9,-0.4,0,1.5,0.4,-7.6,1.9,1.9,-3.7,-0.7,-1.3
"Adam Lowry","ADAM.LOWRY","8476392","22-23","WPG","C","L",1993-03-29,29,2011,3,67,82,1283.8,952.5,110,187,3.4,0.1,-1.5,-2.3,1.5,-1.1,1.9,-2.2,0.5,0.2,0,0.1
"Adam Mair","ADAM.MAIR","8466216","07-08","BUF","C","R",1979-02-15,28,1997,4,84,71,630.7,596.5,12.8,15.2,1,1.1,0,0.2,-0.3,-0.5,1,1.3,-0.8,1.5,0.3,0.5
"Adam Mair","ADAM.MAIR","8466216","08-09","BUF","C","R",1979-02-15,29,1997,4,84,75,793.4,766.9,12.1,4.5,0.8,1.5,-0.3,0,-1.8,-1.2,0.5,1.5,-3.1,-1.1,-0.2,-0.4
"Adam Mair","ADAM.MAIR","8466216","09-10","BUF","C","R",1979-02-15,30,1997,4,84,69,637.3,624.5,4,5,0.9,0.2,0.1,0,-1.8,-0.1,1,0.2,-1.9,-0.7,-0.1,-0.2
"Adam Mair","ADAM.MAIR","8466216","10-11","N.J","C","R",1979-02-15,31,1997,4,84,65,591.1,556.4,5.6,25.6,-4.5,0.1,-0.1,-0.7,0.4,-0.5,-4.6,-0.5,-0.1,-5.2,-0.9,-1.8
"Adam McQuaid","ADAM.MCQUAID","8471717","09-10","BOS","D","R",1986-10-12,22,2005,2,55,19,203.9,196.7,0.1,7.1,-1.6,0.8,0,0,0.2,-0.1,-1.6,0.8,0.1,-0.7,-0.1,-0.2
"Adam McQuaid","ADAM.MCQUAID","8471717","10-11","BOS","D","R",1986-10-12,23,2005,2,55,67,996,891.8,4.2,95.8,10.5,1.1,0,0.7,0.5,0.4,10.5,1.8,0.8,13.2,2.4,4.5
"Adam McQuaid","ADAM.MCQUAID","8471717","11-12","BOS","D","R",1986-10-12,24,2005,2,55,72,1076.6,994.9,3.7,74.6,2.4,0.9,0,0.6,-0.1,0.1,2.4,1.5,0,3.9,0.7,1.3
"Adam McQuaid","ADAM.MCQUAID","8471717","12-13","BOS","D","R",1986-10-12,25,2005,2,55,32,457.4,436.8,0.1,19.1,-0.6,0.4,0,0.2,-1.3,-0.1,-0.6,0.6,-1.4,-1.5,-0.3,-0.5
"Adam McQuaid","ADAM.MCQUAID","8471717","13-14","BOS","D","R",1986-10-12,26,2005,2,55,30,481.4,424,0.8,54.4,3.1,3.1,0,0.9,-0.5,0.1,3.1,4,-0.4,6.7,1.3,2.4
"Adam McQuaid","ADAM.MCQUAID","8471717","14-15","BOS","D","R",1986-10-12,27,2005,2,55,63,1161.5,1022.5,4.2,118.5,-5.9,4.2,0,1.1,-1.8,1,-5.9,5.3,-0.8,-1.4,-0.3,-0.5
"Adam McQuaid","ADAM.MCQUAID","8471717","15-16","BOS","D","R",1986-10-12,28,2005,2,55,64,1154.6,979.6,2.3,154.6,-3.8,-0.2,0.1,1.4,-1.2,0.5,-3.7,1.2,-0.7,-3.3,-0.6,-1.2
"Adam McQuaid","ADAM.MCQUAID","8471717","16-17","BOS","D","R",1986-10-12,29,2005,2,55,77,1404.2,1198.6,3.4,182.8,-2.2,1.1,0,0.8,0.4,0.1,-2.2,1.9,0.5,0.2,0,0.1
"Adam McQuaid","ADAM.MCQUAID","8471717","17-18","BOS","D","R",1986-10-12,30,2005,2,55,38,596.7,511,0.7,77.6,-3.8,-1.3,0,0.5,-0.3,-0.6,-3.8,-0.8,-0.9,-5.5,-1.1,-2.1
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","CBJ","D","R",1986-10-12,31,2005,2,55,14,159.8,152.7,0,6.2,-1.3,0.2,0,-0.1,0.1,0.6,-1.3,0.1,0.7,-0.5,-0.1,-0.2
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","NYR","D","R",1986-10-12,31,2005,2,55,36,629.1,536.6,0.6,80.3,-0.2,1.6,0,-0.3,-0.4,-0.2,-0.2,1.3,-0.6,0.5,0.1,0.2
"Adam Pardy","ADAM.PARDY","8471385","08-09","CGY","D","L",1984-03-29,24,2004,6,173,59,890.8,812.8,19.1,52.3,1.5,1,-0.6,0.2,-2,0.5,0.8,1.2,-1.5,0.5,0.1,0.2
"Adam Pardy","ADAM.PARDY","8471385","09-10","CGY","D","L",1984-03-29,25,2004,6,173,57,903.5,818.8,16.6,65,-1.4,4,-0.6,0.9,-0.3,0.6,-2,4.9,0.3,3.2,0.6,1.1
"Adam Pardy","ADAM.PARDY","8471385","10-11","CGY","D","L",1984-03-29,26,2004,6,173,30,440.6,413.1,6.9,18.4,3.2,1.3,0.1,0.2,-0.7,0.4,3.2,1.5,-0.3,4.5,0.8,1.5
"Adam Pardy","ADAM.PARDY","8471385","11-12","DAL","D","L",1984-03-29,27,2004,6,173,36,592.9,556.5,3.3,29.4,0.2,-0.5,0,-0.6,-0.1,0,0.2,-1,0,-0.8,-0.1,-0.3
"Adam Pardy","ADAM.PARDY","8471385","12-13","BUF","D","L",1984-03-29,28,2004,6,173,17,280.6,258.4,0.8,20,2.3,1,0,0.3,-0.6,0.4,2.3,1.3,-0.1,3.4,0.6,1.2
"Adam Pardy","ADAM.PARDY","8471385","13-14","WPG","D","L",1984-03-29,29,2004,6,173,60,865.2,799.5,1.5,59.7,1.3,4,0,-0.5,-0.4,-0.2,1.3,3.5,-0.6,4.2,0.8,1.5
"Adam Pardy","ADAM.PARDY","8471385","14-15","WPG","D","L",1984-03-29,30,2004,6,173,55,826,680,4.7,132.3,2.8,-0.6,0,-2.1,-0.5,1.3,2.8,-2.7,0.8,0.8,0.2,0.3
"Adam Pardy","ADAM.PARDY","8471385","15-16","EDM","D","L",1984-03-29,31,2004,6,173,9,182,156.9,0.5,22.6,0.1,1,0,0.1,0.2,0.2,0.1,1.1,0.4,1.6,0.3,0.6
"Adam Pardy","ADAM.PARDY","8471385","15-16","WPG","D","L",1984-03-29,31,2004,6,173,14,183.3,149.9,0,32.2,-2.3,-1,0,1.4,-0.1,0.1,-2.3,0.4,0,-1.9,-0.4,-0.7
"Adam Pelech","ADAM.PELECH","8476917","15-16","NYI","D","L",1994-08-16,21,2012,3,65,9,158.2,134.1,4.2,16.9,-0.3,0.5,0,0.2,0.4,-0.2,-0.3,0.7,0.2,0.6,0.1,0.2
"Adam Pelech","ADAM.PELECH","8476917","16-17","NYI","D","L",1994-08-16,22,2012,3,65,44,740.7,691,1.6,42.3,-0.4,-0.7,0,0.6,1.2,0.2,-0.4,-0.1,1.5,0.9,0.2,0.3
"Adam Pelech","ADAM.PELECH","8476917","17-18","NYI","D","L",1994-08-16,23,2012,3,65,78,1503.4,1280.3,24.8,176.4,1.5,4.5,0.7,-2,0.7,-0.6,2.2,2.5,0.1,4.8,0.9,1.8
"Adam Pelech","ADAM.PELECH","8476917","18-19","NYI","D","L",1994-08-16,24,2012,3,65,78,1453.1,1297.5,7.1,123,-0.5,9.2,-0.1,0.2,0.6,-0.7,-0.6,9.4,0,8.8,1.6,3.1
"Adam Pelech","ADAM.PELECH","8476917","19-20","NYI","D","L",1994-08-16,25,2012,3,65,38,803,678.3,2.3,103.9,-1.1,4,0,2.1,0.1,-0.3,-1.1,6.1,-0.2,4.8,0.9,1.6
"Adam Pelech","ADAM.PELECH","8476917","20-21","NYI","D","L",1994-08-16,26,2012,3,65,56,1178.6,1023,7.8,122.8,2.4,7.8,-0.1,-1.6,0.9,0,2.3,6.2,0.9,9.4,1.7,3.1
"Adam Pelech","ADAM.PELECH","8476917","21-22","NYI","D","L",1994-08-16,27,2012,3,65,78,1659.9,1437.6,15.2,175.1,5.6,4.7,-0.4,0.8,0.8,-0.9,5.2,5.5,-0.1,10.6,1.9,3.5
"Adam Pelech","ADAM.PELECH","8476917","22-23","NYI","D","L",1994-08-16,28,2012,3,65,61,1320.8,1132.8,7.5,152.9,1.4,5.7,0,-2.6,-0.5,0,1.4,3,-0.5,3.9,0.7,1.3
"Adam Ruzicka","ADAM.RUZICKA","8480008","21-22","CGY","C","L",1999-05-11,22,2017,4,109,28,286.3,279,6.5,0,3,-0.3,-0.1,0,-0.1,0,2.9,-0.3,-0.1,2.5,0.4,0.8
"Adam Ruzicka","ADAM.RUZICKA","8480008","22-23","CGY","C","L",1999-05-11,23,2017,4,109,44,510.6,430.9,72.9,0.6,0.8,1.3,0.1,0,0.5,-0.2,0.9,1.3,0.3,2.5,0.4,0.8
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","07-08","CGY","D","R",1973-07-03,34,1992,5,117,76,1591.4,1123.4,327,128,6.5,3,2.1,-0.2,1.9,0.6,8.5,2.7,2.4,13.7,2.5,4.8
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","08-09","CGY","D","R",1973-07-03,35,1992,5,117,80,1782.8,1189.1,338.1,231.9,-1.1,-0.5,0.9,1.5,1.8,-1.4,-0.2,1,0.3,1.1,0.2,0.4
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","09-10","ARI","D","R",1973-07-03,36,1992,5,117,82,1849.4,1342.7,261.4,219.6,-2.5,3.8,0.9,-0.7,0.2,-0.5,-1.6,3.1,-0.3,1.2,0.2,0.4
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","10-11","ARI","D","R",1973-07-03,37,1992,5,117,75,1624.6,1316,64.9,222,6,-0.6,-0.9,-0.1,-1.2,-0.1,5.1,-0.7,-1.4,3,0.5,1
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","11-12","ARI","D","R",1973-07-03,38,1992,5,117,64,1295.9,1118.4,31.8,133.4,1.7,0.3,-0.5,0.3,-0.4,0.2,1.2,0.5,-0.2,1.6,0.3,0.5
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","12-13","CBJ","D","R",1973-07-03,39,1992,5,117,36,588,532.9,0.5,54.2,-3.5,-0.5,0,0.7,0.3,-0.4,-3.5,0.2,-0.2,-3.5,-0.7,-1.2
"Adrian Kempe","ADRIAN.KEMPE","8477960","16-17","L.A","L","L",1996-09-13,20,2014,1,29,25,305.8,267.8,19.6,15.6,-2.6,-0.1,0.9,0.2,0.1,0.2,-1.7,0.1,0.3,-1.3,-0.2,-0.5
"Adrian Kempe","ADRIAN.KEMPE","8477960","17-18","L.A","L","L",1996-09-13,21,2014,1,29,81,1079.8,974,89.8,5.3,5.3,-5.1,-0.7,0,-1.3,-1.2,4.6,-5.1,-2.5,-3,-0.6,-1.1
"Adrian Kempe","ADRIAN.KEMPE","8477960","18-19","L.A","L","L",1996-09-13,22,2014,1,29,81,1174.5,1008.3,108.9,43.3,-0.3,2.7,-1.1,-0.2,-0.5,-0.1,-1.3,2.5,-0.6,0.6,0.1,0.2
"Adrian Kempe","ADRIAN.KEMPE","8477960","19-20","L.A","L","L",1996-09-13,23,2014,1,29,69,1104.8,841,171.5,62.9,-3,1.3,0.2,0.3,0.4,-0.2,-2.8,1.6,0.2,-1,-0.2,-0.4
"Adrian Kempe","ADRIAN.KEMPE","8477960","20-21","L.A","L","L",1996-09-13,24,2014,1,29,56,948.2,685.1,160.6,73.8,-0.6,-2.1,0.7,2,-0.4,-0.6,0,0,-1,-1,-0.2,-0.3
"Adrian Kempe","ADRIAN.KEMPE","8477960","21-22","L.A","C/L","L",1996-09-13,25,2014,1,29,78,1449.5,1072.8,226.3,112.7,4.2,-3.5,0.6,-3.2,-0.1,1.9,4.8,-6.7,1.8,-0.1,0,0
"Adrian Kempe","ADRIAN.KEMPE","8477960","22-23","L.A","C/R","L",1996-09-13,26,2014,1,29,82,1538.1,1143.2,233.1,118.1,3.7,0.9,3.9,0.9,0.1,-0.9,7.7,1.8,-0.8,8.7,1.5,2.8
"Aidan McDonough","AIDAN.MCDONOUGH","8481683","22-23","VAN","L","L",1999-11-06,22,2019,7,195,6,55.9,54.1,0.8,0,-0.4,-0.8,0,0,0,-0.1,-0.4,-0.8,-0.2,-1.3,-0.2,-0.4
"Akim Aliu","AKIM.ALIU","8474049","12-13","CGY","R","R",1989-04-24,23,2007,2,56,5,54.3,50.5,3.4,0,-0.7,-0.6,0,0,0,0.1,-0.7,-0.6,0,-1.2,-0.2,-0.4
"Akito Hirose","AKITO.HIROSE","8484254","22-23","VAN","D","L",1999-04-09,23,2017,NA,NA,7,122.2,101.2,11.1,9.1,-1.4,-0.3,0.3,-0.3,0,0.1,-1.1,-0.6,0,-1.7,-0.3,-0.5
"Alain Nasreddine","ALAIN.NASREDDINE","8459558","07-08","PIT","D","L",1975-07-10,32,1993,6,135,6,77.3,66.2,0.4,10,0,-0.3,0,0.2,-0.1,0.1,0,0,0,0,0,0
"Alan Quine","ALAN.QUINE","8476409","16-17","NYI","C","L",1993-02-25,23,2013,6,166,61,763.8,670.8,66.8,21.9,5.7,-3.3,-0.8,-0.8,1,-0.8,4.9,-4.1,0.2,1.1,0.2,0.4
"Alan Quine","ALAN.QUINE","8476409","17-18","NYI","C","L",1993-02-25,24,2013,6,166,21,246.4,236.8,1.8,6.7,-0.5,-1,0,0,0.2,-0.3,-0.5,-0.9,-0.2,-1.7,-0.3,-0.6
"Alan Quine","ALAN.QUINE","8476409","18-19","CGY","C","L",1993-02-25,25,2013,6,166,13,123.5,119.6,3,0,-0.1,0,0.1,0,-0.3,-0.3,0,0,-0.5,-0.6,-0.1,-0.2
"Alan Quine","ALAN.QUINE","8476409","19-20","CGY","C","L",1993-02-25,26,2013,6,166,9,88.2,87.4,0.2,0,-1.2,-0.1,0,0,-0.2,-0.2,-1.2,-0.1,-0.4,-1.6,-0.3,-0.6
"Alec Martinez","ALEC.MARTINEZ","8474166","09-10","L.A","D","L",1987-07-26,22,2007,4,95,4,61.6,59.2,1.8,0.6,-0.6,1.6,0,0,-0.1,-0.1,-0.6,1.6,-0.1,0.8,0.2,0.3
"Alec Martinez","ALEC.MARTINEZ","8474166","10-11","L.A","D","L",1987-07-26,23,2007,4,95,60,916.7,803.5,105.3,4.5,3.3,4.8,-1.8,0,0.7,-0.8,1.6,4.8,-0.2,6.2,1.1,2.1
"Alec Martinez","ALEC.MARTINEZ","8474166","11-12","L.A","D","L",1987-07-26,24,2007,4,95,51,750.7,650,90.8,6.1,-0.4,4.7,2.5,0.1,1.5,-0.1,2.1,4.8,1.3,8.2,1.4,2.7
"Alec Martinez","ALEC.MARTINEZ","8474166","12-13","L.A","D","L",1987-07-26,25,2007,4,95,27,432.6,374.8,33.7,19.4,-4.5,2.3,-1.1,-0.8,0.1,-0.2,-5.7,1.6,-0.1,-4.2,-0.8,-1.4
"Alec Martinez","ALEC.MARTINEZ","8474166","13-14","L.A","D","L",1987-07-26,26,2007,4,95,61,956.9,805,120.7,26.3,4.4,3.1,0.5,-0.7,0.8,-0.1,4.8,2.4,0.7,7.9,1.5,2.8
"Alec Martinez","ALEC.MARTINEZ","8474166","14-15","L.A","D","L",1987-07-26,27,2007,4,95,56,1115.4,906.4,108.6,87.8,4.8,0.5,-0.6,2.3,1.5,0.5,4.2,2.8,2,9,1.7,3.3
"Alec Martinez","ALEC.MARTINEZ","8474166","15-16","L.A","D","L",1987-07-26,28,2007,4,95,78,1649.8,1297.4,153.1,175,6,1.3,4.7,-1.5,0.4,0.2,10.8,-0.2,0.6,11.2,2.2,4.1
"Alec Martinez","ALEC.MARTINEZ","8474166","16-17","L.A","D","L",1987-07-26,29,2007,4,95,82,1774.6,1387.9,175,179,2.9,1.7,3.4,0.9,1.1,-0.9,6.2,2.6,0.3,9.1,1.7,3.3
"Alec Martinez","ALEC.MARTINEZ","8474166","17-18","L.A","D","L",1987-07-26,30,2007,4,95,77,1760.4,1399.7,149.1,181.2,2.4,-0.4,1,-0.3,0.7,-1.2,3.4,-0.7,-0.5,2.2,0.4,0.8
"Alec Martinez","ALEC.MARTINEZ","8474166","18-19","L.A","D","L",1987-07-26,31,2007,4,95,60,1281.8,1078.3,72.2,112.5,4.2,-1.3,-1.5,0.8,2,-0.5,2.6,-0.5,1.5,3.6,0.7,1.3
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","L.A","D","L",1987-07-26,32,2007,4,95,41,882.2,727,61.1,73.7,3.2,1.1,0.5,-1.4,1,-0.3,3.7,-0.3,0.7,4.1,0.7,1.4
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","VGK","D","L",1987-07-26,32,2007,4,95,10,214.7,192.8,9.1,11.5,1.2,0.1,0.2,0.1,-0.1,0.2,1.4,0.2,0.1,1.7,0.3,0.6
"Alec Martinez","ALEC.MARTINEZ","8474166","20-21","VGK","D","L",1987-07-26,33,2007,4,95,53,1196,961.1,77.2,127,8.6,-0.6,1.8,-2.2,1.4,-1,10.4,-2.8,0.4,8.1,1.4,2.7
"Alec Martinez","ALEC.MARTINEZ","8474166","21-22","VGK","D","L",1987-07-26,34,2007,4,95,26,508,457.7,12.8,30.2,0.7,-1.8,0,-0.5,0.7,-0.2,0.6,-2.4,0.5,-1.2,-0.2,-0.4
"Alec Martinez","ALEC.MARTINEZ","8474166","22-23","VGK","D","L",1987-07-26,35,2007,4,95,77,1480.5,1316.8,12,123.6,6.8,3.4,0,1,1.6,-0.6,6.8,4.4,1,12.1,2.1,3.9
"Alec Regula","ALEC.REGULA","8480831","21-22","CHI","D","R",2000-08-06,21,2018,3,67,15,268.2,234,12.5,17.8,1,1.8,-0.3,0.2,-0.2,0.3,0.7,2.1,0,2.8,0.5,0.9
"Alec Regula","ALEC.REGULA","8480831","22-23","CHI","D","R",2000-08-06,22,2018,3,67,4,66.4,57.8,7.6,1,-1.4,-0.1,0.2,0,-0.3,-0.1,-1.2,-0.1,-0.3,-1.6,-0.3,-0.5
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","13-14","FLA","C","L",1995-09-02,18,2013,1,2,54,923.3,756,142.8,7,3.6,2.7,0.2,0.1,1.3,-1,3.8,2.8,0.2,6.8,1.3,2.4
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","14-15","FLA","C","L",1995-09-02,19,2013,1,2,71,1242.4,1033.1,154.8,30.1,0.3,1.8,1.1,-0.1,1.1,-0.5,1.4,1.7,0.6,3.7,0.7,1.3
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","15-16","FLA","C","L",1995-09-02,20,2013,1,2,66,1282.4,947.9,185.5,115,9.7,-0.5,1.4,0.3,2.1,0.6,11.1,-0.2,2.7,13.6,2.6,5
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","16-17","FLA","C","L",1995-09-02,21,2013,1,2,61,1184.1,900,174.8,75.9,9.4,2.4,0.2,0.9,1.7,0.4,9.6,3.3,2.1,15,2.8,5.5
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","17-18","FLA","C","L",1995-09-02,22,2013,1,2,79,1743.5,1273.9,265.8,136.4,10.6,0,0.5,1.2,3.1,0.2,11.1,1.2,3.3,15.6,3,5.8
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","18-19","FLA","C","L",1995-09-02,23,2013,1,2,82,1833,1310.3,284.7,167.8,13.8,-1.1,6.6,-1.4,3.4,2.6,20.4,-2.5,6,23.9,4.5,8.4
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","19-20","FLA","C","L",1995-09-02,24,2013,1,2,66,1321,978.3,222.3,72.8,3.5,-3.3,2.2,-2.2,1.6,0.4,5.8,-5.5,2,2.3,0.4,0.8
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","20-21","FLA","C","L",1995-09-02,25,2013,1,2,50,1046.9,744.4,196,70.2,5.9,1.6,3.3,-0.6,1,0.6,9.2,1,1.6,11.9,2.1,4
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","21-22","FLA","C","L",1995-09-02,26,2013,1,2,67,1360.3,937.5,233.6,142.5,10.6,1.4,5.6,1.8,1.2,-1.2,16.2,3.2,0,19.4,3.4,6.5
