"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","Opp #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60"
"Adam Lowry","ADAM.LOWRY","8476392","14-15","WPG","L","L",1993-03-29,21,2011,3,67,80,996.52,654,14.1,28.26,0.42,0.013,0.17,0.19
"Adam Lowry","ADAM.LOWRY","8476392","15-16","WPG","L","L",1993-03-29,22,2011,3,67,74,855.75,632,14.1,28.5,0.73,0.025,0.18,0.19
"Adam Lowry","ADAM.LOWRY","8476392","16-17","WPG","L","L",1993-03-29,23,2011,3,67,82,970.97,648,14.16,28.4,0.43,0.015,0.17,0.19
"Adam Lowry","ADAM.LOWRY","8476392","17-18","WPG","L","L",1993-03-29,24,2011,3,67,45,536.42,504,14.1,28.35,0.4,0.008,0.16,0.18
"Adam Lowry","ADAM.LOWRY","8476392","18-19","WPG","L","L",1993-03-29,25,2011,3,67,78,943,648,14.34,28.74,0.44,0.021,0.17,0.2
"Adam Lowry","ADAM.LOWRY","8476392","19-20","WPG","L","L",1993-03-29,26,2011,3,67,49,603.53,540,14.1,28.34,0.42,0.021,0.17,0.19
"Adam Lowry","ADAM.LOWRY","8476392","20-21","WPG","L","L",1993-03-29,27,2011,3,67,52,623.15,157,14.28,28.8,0.61,0.031,0.2,0.19
"Adam Lowry","ADAM.LOWRY","8476392","21-22","WPG","C/L","L",1993-03-29,28,2011,3,67,79,952.25,692,14.27,28.48,0.35,0.01,0.19,0.19
"Adam Lowry","ADAM.LOWRY","8476392","22-23","WPG","C","L",1993-03-29,29,2011,3,67,82,952.47,685,14.4,28.98,0.5,0.018,0.18,0.2
"Adam Mair","ADAM.MAIR","8466216","07-08","BUF","C","R",1979-02-15,28,1997,4,84,71,596.53,486,13.01,28.04,0.03,-0.005,0.13,0.14
"Adam Mair","ADAM.MAIR","8466216","08-09","BUF","C","R",1979-02-15,29,1997,4,84,75,766.88,596,13.19,28.08,0.14,0.007,0.17,0.16
"Adam Mair","ADAM.MAIR","8466216","09-10","BUF","C","R",1979-02-15,30,1997,4,84,69,624.5,566,13.44,27.83,0.18,0.009,0.16,0.17
"Adam Mair","ADAM.MAIR","8466216","10-11","N.J","C","R",1979-02-15,31,1997,4,84,65,556.37,582,13.47,27.77,0.04,0.005,0.15,0.16
"Adam McQuaid","ADAM.MCQUAID","8471717","09-10","BOS","D","R",1986-10-12,22,2005,2,55,19,196.65,279,13.12,27.17,0,0,0.14,0.15
"Adam McQuaid","ADAM.MCQUAID","8471717","10-11","BOS","D","R",1986-10-12,23,2005,2,55,67,891.78,578,13.65,28.13,0.27,0.012,0.16,0.17
"Adam McQuaid","ADAM.MCQUAID","8471717","11-12","BOS","D","R",1986-10-12,24,2005,2,55,72,994.9,596,13.98,28.28,0.05,-0.001,0.15,0.16
"Adam McQuaid","ADAM.MCQUAID","8471717","12-13","BOS","D","R",1986-10-12,25,2005,2,55,32,436.77,284,13.92,28.31,0,0.011,0.16,0.18
"Adam McQuaid","ADAM.MCQUAID","8471717","13-14","BOS","D","R",1986-10-12,26,2005,2,55,30,424.05,372,13.99,28.37,0.58,0.022,0.16,0.17
"Adam McQuaid","ADAM.MCQUAID","8471717","14-15","BOS","D","R",1986-10-12,27,2005,2,55,63,1022.48,569,14.16,28.4,0.23,0.009,0.15,0.17
"Adam McQuaid","ADAM.MCQUAID","8471717","15-16","BOS","D","R",1986-10-12,28,2005,2,55,64,979.63,618,14.27,28.89,0.71,0.027,0.2,0.22
"Adam McQuaid","ADAM.MCQUAID","8471717","16-17","BOS","D","R",1986-10-12,29,2005,2,55,77,1198.63,637,14.38,28.8,0.41,0.017,0.18,0.19
"Adam McQuaid","ADAM.MCQUAID","8471717","17-18","BOS","D","R",1986-10-12,30,2005,2,55,38,511.03,474,14,28.17,0.04,0.001,0.15,0.16
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","CBJ","D","R",1986-10-12,31,2005,2,55,14,152.67,167,13.87,27.57,0.26,0.027,0.15,0.15
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","NYR","D","R",1986-10-12,31,2005,2,55,36,536.6,461,14.4,28.83,0.8,0.034,0.18,0.2
"Adam Pardy","ADAM.PARDY","8471385","08-09","CGY","D","L",1984-03-29,24,2004,6,173,59,812.8,485,13.37,28.55,0.38,0.012,0.17,0.17
"Adam Pardy","ADAM.PARDY","8471385","09-10","CGY","D","L",1984-03-29,25,2004,6,173,57,818.77,522,13.51,28.04,0.13,0.006,0.16,0.17
"Adam Pardy","ADAM.PARDY","8471385","10-11","CGY","D","L",1984-03-29,26,2004,6,173,30,413.08,387,13.54,27.9,-0.37,-0.021,0.1,0.11
"Adam Pardy","ADAM.PARDY","8471385","11-12","DAL","D","L",1984-03-29,27,2004,6,173,36,556.47,439,13.99,28.31,0.4,0.013,0.17,0.17
"Adam Pardy","ADAM.PARDY","8471385","12-13","BUF","D","L",1984-03-29,28,2004,6,173,17,258.35,222,14.18,28.79,0.83,0.041,0.22,0.22
"Adam Pardy","ADAM.PARDY","8471385","13-14","WPG","D","L",1984-03-29,29,2004,6,173,60,799.52,587,13.77,27.84,0.27,0.009,0.18,0.17
"Adam Pardy","ADAM.PARDY","8471385","14-15","WPG","D","L",1984-03-29,30,2004,6,173,55,679.98,544,13.82,27.65,-0.1,0,0.13,0.15
"Adam Pardy","ADAM.PARDY","8471385","15-16","EDM","D","L",1984-03-29,31,2004,6,173,9,156.87,146,14.15,28.61,0.19,0.013,0.15,0.16
"Adam Pardy","ADAM.PARDY","8471385","15-16","WPG","D","L",1984-03-29,31,2004,6,173,14,149.95,205,13.7,27.69,0.11,0.003,0.17,0.16
"Adam Pardy","ADAM.PARDY","8471385","16-17","NSH","D","L",1984-03-29,32,2004,6,173,4,43.53,72,13.67,27.51,0.45,0.008,0.07,0.13
"Adam Payerl","ADAM.PAYERL","8476522","13-14","PIT","C","R",1991-03-04,22,2009,NA,NA,2,18.28,36,13.64,27.64,0.02,-0.021,0.25,0.24
"Adam Pelech","ADAM.PELECH","8476917","15-16","NYI","D","L",1994-08-16,21,2012,3,65,9,134.12,149,13.83,27.96,0.69,0.023,0.22,0.18
"Adam Pelech","ADAM.PELECH","8476917","16-17","NYI","D","L",1994-08-16,22,2012,3,65,44,691.02,515,14.16,28.36,0.57,0.019,0.16,0.18
"Adam Pelech","ADAM.PELECH","8476917","17-18","NYI","D","L",1994-08-16,23,2012,3,65,78,1280.27,650,14.37,28.8,0.61,0.025,0.19,0.21
"Adam Pelech","ADAM.PELECH","8476917","18-19","NYI","D","L",1994-08-16,24,2012,3,65,78,1297.52,645,14.42,28.85,0.38,0.016,0.18,0.2
"Adam Pelech","ADAM.PELECH","8476917","19-20","NYI","D","L",1994-08-16,25,2012,3,65,38,678.28,486,14.6,29.27,0.78,0.025,0.21,0.22
"Adam Pelech","ADAM.PELECH","8476917","20-21","NYI","D","L",1994-08-16,26,2012,3,65,56,1023.05,188,14.6,29.08,0.83,0.022,0.2,0.22
"Adam Pelech","ADAM.PELECH","8476917","21-22","NYI","D","L",1994-08-16,27,2012,3,65,78,1437.55,673,14.73,29.42,0.65,0.025,0.22,0.23
"Adam Pelech","ADAM.PELECH","8476917","22-23","NYI","D","L",1994-08-16,28,2012,3,65,61,1132.82,634,14.53,29.29,0.47,0.023,0.19,0.2
"Adam Pineault","ADAM.PINEAULT","8471259","07-08","CBJ","R","R",1986-05-23,21,2004,2,46,3,33.13,36,12.59,27.14,1.02,0.024,0.2,0.25
"Adam Raska","ADAM.RASKA","8482197","21-22","S.J","R","R",2001-09-25,19,2020,7,201,5,40.23,90,13.72,27.25,0.06,0.006,0.11,0.15
"Adam Raska","ADAM.RASKA","8482197","22-23","S.J","R","R",2001-09-25,20,2020,7,201,3,35.75,53,13.66,27.65,0.83,0.041,0.19,0.21
"Adam Ruzicka","ADAM.RUZICKA","8480008","20-21","CGY","C","L",1999-05-11,21,2017,4,109,3,26.15,23,12.93,26.32,-1.93,-0.081,-0.1,-0.04
"Adam Ruzicka","ADAM.RUZICKA","8480008","21-22","CGY","C","L",1999-05-11,22,2017,4,109,28,279,389,14.05,27.95,-0.04,-0.003,0.14,0.16
"Adam Ruzicka","ADAM.RUZICKA","8480008","22-23","CGY","C","L",1999-05-11,23,2017,4,109,44,430.88,554,14,28.2,0.43,0.023,0.19,0.21
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","07-08","CGY","D","R",1973-07-03,34,1992,5,117,76,1123.42,501,13.39,28.86,0.32,0.017,0.2,0.2
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","08-09","CGY","D","R",1973-07-03,35,1992,5,117,80,1189.1,612,13.68,29.19,0.65,0.024,0.2,0.2
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","09-10","ARI","D","R",1973-07-03,36,1992,5,117,82,1342.65,613,14.02,29.06,0.51,0.02,0.18,0.19
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","10-11","ARI","D","R",1973-07-03,37,1992,5,117,75,1316.03,570,14.25,29.28,0.41,0.017,0.2,0.21
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","11-12","ARI","D","R",1973-07-03,38,1992,5,117,64,1118.37,522,14.28,28.95,0.63,0.023,0.19,0.18
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","12-13","CBJ","D","R",1973-07-03,39,1992,5,117,36,532.92,310,14.07,28.36,0.28,0.01,0.15,0.17
"Adrian Kempe","ADRIAN.KEMPE","8477960","16-17","L.A","L","L",1996-09-13,20,2014,1,29,25,267.8,317,14.02,28.18,0.12,-0.005,0.14,0.16
"Adrian Kempe","ADRIAN.KEMPE","8477960","17-18","L.A","L","L",1996-09-13,21,2014,1,29,81,974.03,665,14.25,28.61,0.44,0.011,0.16,0.18
"Adrian Kempe","ADRIAN.KEMPE","8477960","18-19","L.A","L","L",1996-09-13,22,2014,1,29,81,1008.27,667,14.23,28.51,0.35,0.013,0.17,0.19
"Adrian Kempe","ADRIAN.KEMPE","8477960","19-20","L.A","L","L",1996-09-13,23,2014,1,29,69,841.02,659,14.22,28.56,0.46,0.014,0.18,0.18
"Adrian Kempe","ADRIAN.KEMPE","8477960","20-21","L.A","L","L",1996-09-13,24,2014,1,29,56,685.12,183,14.25,28.7,0.51,0.026,0.2,0.21
"Adrian Kempe","ADRIAN.KEMPE","8477960","21-22","L.A","C/L","L",1996-09-13,25,2014,1,29,78,1072.82,687,14.84,29.59,0.68,0.031,0.23,0.23
"Adrian Kempe","ADRIAN.KEMPE","8477960","22-23","L.A","C/R","L",1996-09-13,26,2014,1,29,82,1143.22,679,14.7,29.6,0.77,0.032,0.21,0.22
"Aidan McDonough","AIDAN.MCDONOUGH","8481683","22-23","VAN","L","L",1999-11-06,22,2019,7,195,6,54.1,105,13.5,27.4,-0.52,-0.038,0.11,0.13
"Akim Aliu","AKIM.ALIU","8474049","11-12","CGY","R","R",1989-04-24,22,2007,2,56,2,21.37,36,14.47,29.41,1,-0.001,0.18,0.2
"Akim Aliu","AKIM.ALIU","8474049","12-13","CGY","R","R",1989-04-24,23,2007,2,56,5,50.55,84,13.63,27.36,-0.35,-0.011,0.12,0.12
"Akito Hirose","AKITO.HIROSE","8484254","22-23","VAN","D","L",1999-04-09,23,2017,NA,NA,7,101.18,110,14.08,28.44,0.41,0.003,0.17,0.16
"Alain Nasreddine","ALAIN.NASREDDINE","8459558","07-08","PIT","D","L",1975-07-10,32,1993,6,135,6,66.2,91,13.09,28.1,-0.09,0.002,0.09,0.1
"Alan Quine","ALAN.QUINE","8476409","15-16","NYI","C","L",1993-02-25,22,2013,6,166,2,28.53,36,13.31,26.69,-0.13,0,0.26,0.18
"Alan Quine","ALAN.QUINE","8476409","16-17","NYI","C","L",1993-02-25,23,2013,6,166,61,670.75,584,13.94,27.94,0.36,0.016,0.16,0.17
"Alan Quine","ALAN.QUINE","8476409","17-18","NYI","C","L",1993-02-25,24,2013,6,166,21,236.77,311,13.98,28.18,0.38,0.02,0.18,0.2
"Alan Quine","ALAN.QUINE","8476409","18-19","CGY","C","L",1993-02-25,25,2013,6,166,13,119.6,195,13.98,28,0.19,0.019,0.19,0.2
"Alan Quine","ALAN.QUINE","8476409","19-20","CGY","C","L",1993-02-25,26,2013,6,166,9,87.4,162,14.11,28.47,0.7,0.021,0.2,0.19
"Alec Martinez","ALEC.MARTINEZ","8474166","09-10","L.A","D","L",1987-07-26,22,2007,4,95,4,59.18,72,13.23,27.39,0.94,0.026,0.16,0.17
"Alec Martinez","ALEC.MARTINEZ","8474166","10-11","L.A","D","L",1987-07-26,23,2007,4,95,60,803.52,495,13.77,28.28,0.04,0,0.15,0.16
"Alec Martinez","ALEC.MARTINEZ","8474166","11-12","L.A","D","L",1987-07-26,24,2007,4,95,51,650,507,13.81,27.8,-0.04,-0.001,0.15,0.14
"Alec Martinez","ALEC.MARTINEZ","8474166","12-13","L.A","D","L",1987-07-26,25,2007,4,95,27,374.75,277,14.1,28.42,0.09,0.007,0.15,0.17
"Alec Martinez","ALEC.MARTINEZ","8474166","13-14","L.A","D","L",1987-07-26,26,2007,4,95,61,804.95,604,13.94,28.2,0.16,0.004,0.15,0.16
"Alec Martinez","ALEC.MARTINEZ","8474166","14-15","L.A","D","L",1987-07-26,27,2007,4,95,56,906.37,594,14.38,28.74,0.09,0,0.15,0.17
"Alec Martinez","ALEC.MARTINEZ","8474166","15-16","L.A","D","L",1987-07-26,28,2007,4,95,78,1297.45,638,14.26,28.9,0.39,0.018,0.18,0.2
"Alec Martinez","ALEC.MARTINEZ","8474166","16-17","L.A","D","L",1987-07-26,29,2007,4,95,82,1387.88,638,14.34,28.78,0.37,0.014,0.17,0.19
"Alec Martinez","ALEC.MARTINEZ","8474166","17-18","L.A","D","L",1987-07-26,30,2007,4,95,77,1399.73,665,14.25,28.63,0.45,0.015,0.17,0.18
"Alec Martinez","ALEC.MARTINEZ","8474166","18-19","L.A","D","L",1987-07-26,31,2007,4,95,60,1078.35,616,14.41,28.88,0.36,0.016,0.18,0.19
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","L.A","D","L",1987-07-26,32,2007,4,95,41,727,537,14.36,28.88,0.7,0.03,0.2,0.21
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","VGK","D","L",1987-07-26,32,2007,4,95,10,192.82,168,14.16,28.24,0.25,-0.006,0.12,0.15
"Alec Martinez","ALEC.MARTINEZ","8474166","20-21","VGK","D","L",1987-07-26,33,2007,4,95,53,961.13,179,14.46,29.2,0.55,0.016,0.2,0.22
"Alec Martinez","ALEC.MARTINEZ","8474166","21-22","VGK","D","L",1987-07-26,34,2007,4,95,26,457.7,339,14.5,28.8,0.21,0.006,0.18,0.17
"Alec Martinez","ALEC.MARTINEZ","8474166","22-23","VGK","D","L",1987-07-26,35,2007,4,95,77,1316.82,678,14.4,29.04,0.58,0.025,0.2,0.21
"Alec Regula","ALEC.REGULA","8480831","20-21","CHI","D","R",2000-08-06,20,2018,3,67,3,35.32,37,13.98,27.48,1.17,0.05,0.1,0.13
"Alec Regula","ALEC.REGULA","8480831","21-22","CHI","D","R",2000-08-06,21,2018,3,67,15,233.97,239,14.38,28.65,0.69,0.033,0.21,0.21
"Alec Regula","ALEC.REGULA","8480831","22-23","CHI","D","R",2000-08-06,22,2018,3,67,4,57.75,72,13.94,28.11,0.3,0.018,0.21,0.21
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","13-14","FLA","C","L",1995-09-02,18,2013,1,2,54,756,576,14.48,29.36,0.65,0.024,0.2,0.21
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","14-15","FLA","C","L",1995-09-02,19,2013,1,2,71,1033.12,629,14.49,29.07,0.58,0.023,0.18,0.21
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","15-16","FLA","C","L",1995-09-02,20,2013,1,2,66,947.87,608,14.57,29.42,0.7,0.021,0.19,0.2
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","16-17","FLA","C","L",1995-09-02,21,2013,1,2,61,900.03,596,14.63,29.31,0.68,0.034,0.2,0.21
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","17-18","FLA","C","L",1995-09-02,22,2013,1,2,79,1273.9,658,14.72,29.52,0.67,0.024,0.19,0.22
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","18-19","FLA","C","L",1995-09-02,23,2013,1,2,82,1310.35,666,15.01,30.02,0.7,0.029,0.21,0.24
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","19-20","FLA","C","L",1995-09-02,24,2013,1,2,66,978.33,643,14.58,29.33,0.74,0.035,0.22,0.22
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","20-21","FLA","C","L",1995-09-02,25,2013,1,2,50,744.35,185,14.74,29.29,0.75,0.022,0.11,0.16
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","21-22","FLA","C","L",1995-09-02,26,2013,1,2,67,937.48,649,14.79,29.47,0.73,0.036,0.23,0.24
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","22-23","FLA","C","L",1995-09-02,27,2013,1,2,68,960.9,656,14.65,29.52,0.73,0.033,0.21,0.23
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","20-21","FLA","C","L",1999-01-09,21,2017,2,40,9,103.38,101,13.83,27.81,-0.17,-0.005,0.11,0.17
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","21-22","FLA","C","L",1999-01-09,22,2017,2,40,6,81.47,96,14.03,28.2,0.23,0.002,0.14,0.13
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","22-23","FLA","C","L",1999-01-09,23,2017,2,40,10,84.07,178,13.36,26.98,0.96,0.039,0.19,0.19
"Aleksi Saarela","ALEKSI.SAARELA","8478839","19-20","FLA","C","L",1997-01-07,22,2015,3,89,9,106.25,162,14.04,28.05,1.01,0.042,0.17,0.21
"Ales Hemsky","ALES.HEMSKY","8469466","07-08","EDM","R","R",1983-08-13,24,2001,1,13,74,1049.85,515,13.79,29.77,0.71,0.028,0.22,0.23
"Ales Hemsky","ALES.HEMSKY","8469466","08-09","EDM","R","R",1983-08-13,25,2001,1,13,72,1003.7,573,14.04,29.97,0.98,0.035,0.22,0.22
"Ales Hemsky","ALES.HEMSKY","8469466","09-10","EDM","R","R",1983-08-13,26,2001,1,13,22,298.77,299,14.64,30.28,0.78,0.025,0.19,0.2
"Ales Hemsky","ALES.HEMSKY","8469466","10-11","EDM","R","R",1983-08-13,27,2001,1,13,47,653.12,494,14.5,29.74,0.61,0.019,0.2,0.22
"Ales Hemsky","ALES.HEMSKY","8469466","11-12","EDM","R","R",1983-08-13,28,2001,1,13,69,1038.92,566,14.64,29.56,0.93,0.031,0.21,0.22
"Ales Hemsky","ALES.HEMSKY","8469466","12-13","EDM","R","R",1983-08-13,29,2001,1,13,38,484.25,290,14.54,29.35,0.64,0.031,0.2,0.21
"Ales Hemsky","ALES.HEMSKY","8469466","13-14","EDM","R","R",1983-08-13,30,2001,1,13,55,727.13,588,14.45,29.26,0.79,0.024,0.21,0.2
"Ales Hemsky","ALES.HEMSKY","8469466","13-14","OTT","R","R",1983-08-13,30,2001,1,13,20,261.43,284,14.54,29.28,0.82,0.03,0.19,0.21
"Ales Hemsky","ALES.HEMSKY","8469466","14-15","DAL","R","R",1983-08-13,31,2001,1,13,76,872.27,629,14.42,28.89,0.39,0.015,0.18,0.2
"Ales Hemsky","ALES.HEMSKY","8469466","15-16","DAL","R","R",1983-08-13,32,2001,1,13,75,845.02,614,14.08,28.52,0.4,0.015,0.18,0.18
"Ales Hemsky","ALES.HEMSKY","8469466","16-17","DAL","R","R",1983-08-13,33,2001,1,13,15,187.25,236,14.56,29.17,0.83,0.029,0.2,0.23
"Ales Hemsky","ALES.HEMSKY","8469466","17-18","MTL","R","R",1983-08-13,34,2001,1,13,7,50.37,119,13.7,27.63,0.17,-0.011,0.21,0.14
"Ales Kotalik","ALES.KOTALIK","8467502","07-08","BUF","R","R",1978-12-23,28,1998,6,164,78,927.15,504,13.36,28.8,0.31,0.005,0.16,0.17
"Ales Kotalik","ALES.KOTALIK","8467502","08-09","BUF","R","R",1978-12-23,29,1998,6,164,56,677.15,586,13.45,28.67,0.37,0.015,0.18,0.17
"Ales Kotalik","ALES.KOTALIK","8467502","08-09","EDM","R","R",1978-12-23,29,1998,6,164,19,251.75,270,13.8,29.44,0.9,0.03,0.19,0.21
"Ales Kotalik","ALES.KOTALIK","8467502","09-10","CGY","R","R",1978-12-23,30,1998,6,164,26,319.03,318,14.33,29.62,0.78,0.029,0.22,0.23
"Ales Kotalik","ALES.KOTALIK","8467502","09-10","NYR","R","R",1978-12-23,30,1998,6,164,45,450.43,512,13.55,28.12,-0.03,-0.004,0.15,0.15
"Ales Kotalik","ALES.KOTALIK","8467502","10-11","CGY","R","R",1978-12-23,31,1998,6,164,26,281.17,335,13.99,28.87,-0.11,0,0.13,0.14
"Alex Alexeyev","ALEX.ALEXEYEV","8480823","21-22","WSH","D","L",1999-11-15,21,2018,1,31,1,10.12,18,13.01,26.67,0.16,0,0.13,0.18
"Alex Alexeyev","ALEX.ALEXEYEV","8480823","22-23","WSH","D","L",1999-11-15,22,2018,1,31,32,486.62,434,14.03,28.11,0.04,-0.001,0.14,0.16
"Alex Barabanov","ALEX.BARABANOV","8482222","20-21","S.J","L","L",1994-06-17,26,2012,NA,NA,9,122.45,64,14.53,29.7,1.97,0.068,0.3,0.33
"Alex Barabanov","ALEX.BARABANOV","8482222","20-21","TOR","L","L",1994-06-17,26,2012,NA,NA,13,109.13,110,13.83,27.98,0.18,0.013,0.17,0.16
"Alex Barabanov","ALEX.BARABANOV","8482222","21-22","S.J","L","L",1994-06-17,27,2012,NA,NA,70,1050.47,653,14.55,29.03,0.67,0.025,0.2,0.21
"Alex Barabanov","ALEX.BARABANOV","8482222","22-23","S.J","L","L",1994-06-17,28,2012,NA,NA,68,1001.43,638,14.53,29.23,0.52,0.015,0.19,0.2
"Alex Barre-Boulet","ALEX.BARRE-BOULET","8479718","20-21","T.B","C","L",1997-05-21,23,2015,NA,NA,15,184.35,129,14.34,28.39,0.76,0.03,0.15,0.18
"Alex Barre-Boulet","ALEX.BARRE-BOULET","8479718","21-22","SEA","C","L",1997-05-21,24,2015,NA,NA,2,16.28,35,14.59,29.49,-0.44,-0.031,0.22,0.18
"Alex Barre-Boulet","ALEX.BARRE-BOULET","8479718","21-22","T.B","C","L",1997-05-21,24,2015,NA,NA,14,130.83,215,14.14,28.31,0.3,0.018,0.23,0.22
"Alex Barre-Boulet","ALEX.BARRE-BOULET","8479718","22-23","T.B","C","L",1997-05-21,25,2015,NA,NA,1,9.92,18,14.3,28.29,-1.78,-0.063,0.06,0.13
"Alex Belzile","ALEX.BELZILE","8475968","20-21","MTL","R","R",1991-08-31,29,2009,NA,NA,2,19.98,36,13.87,27.69,0.26,0.03,0.19,0.22
"Alex Belzile","ALEX.BELZILE","8475968","21-22","MTL","R","R",1991-08-31,30,2009,NA,NA,11,97.3,180,13.68,27.38,0.5,0.035,0.18,0.18
"Alex Belzile","ALEX.BELZILE","8475968","22-23","MTL","R","R",1991-08-31,31,2009,NA,NA,31,337.83,395,14.04,28.38,0.93,0.045,0.19,0.19
"Alex Biega","ALEX.BIEGA","8473415","14-15","VAN","D","R",1988-04-04,26,2006,5,147,7,106.03,126,14.34,28.54,0.12,0.033,0.22,0.23
"Alex Biega","ALEX.BIEGA","8473415","15-16","VAN","D","R",1988-04-04,27,2006,5,147,51,781.57,547,14.08,28.52,0.62,0.03,0.19,0.2
"Alex Biega","ALEX.BIEGA","8473415","16-17","VAN","D","R",1988-04-04,28,2006,5,147,36,440.67,454,13.95,28.12,0.36,0.019,0.15,0.17
"Alex Biega","ALEX.BIEGA","8473415","17-18","VAN","D","R",1988-04-04,29,2006,5,147,44,620.43,470,13.83,27.76,0.44,0.01,0.15,0.16
"Alex Biega","ALEX.BIEGA","8473415","18-19","VAN","D","R",1988-04-04,30,2006,5,147,41,687.18,463,14.27,28.53,0.27,0.02,0.17,0.19
"Alex Biega","ALEX.BIEGA","8473415","19-20","DET","D","R",1988-04-04,31,2006,5,147,49,708.1,515,14.09,28.29,0.48,0.019,0.19,0.2
"Alex Biega","ALEX.BIEGA","8473415","20-21","DET","D","R",1988-04-04,32,2006,5,147,13,124.03,102,14.17,28.33,1.1,0.045,0.13,0.2
"Alex Biega","ALEX.BIEGA","8473415","21-22","TOR","D","R",1988-04-04,33,2006,5,147,2,25.58,36,14.02,27.96,-1.09,-0.051,0,0.02
"Alex Bolduc","ALEX.BOLDUC","8470719","08-09","VAN","C","L",1985-06-26,23,2003,4,127,7,44.78,106,12.99,27.84,0.75,0.018,0.2,0.18
"Alex Bolduc","ALEX.BOLDUC","8470719","09-10","VAN","C","L",1985-06-26,24,2003,4,127,15,120.4,224,13.78,28.46,0.64,0.027,0.19,0.18
"Alex Bolduc","ALEX.BOLDUC","8470719","10-11","VAN","C","L",1985-06-26,25,2003,4,127,24,163.17,325,13.35,27.44,0.25,0.009,0.15,0.18
"Alex Bolduc","ALEX.BOLDUC","8470719","11-12","ARI","C","L",1985-06-26,26,2003,4,127,2,14.27,36,14.03,28.05,1.56,0.073,0.19,0.2
"Alex Bolduc","ALEX.BOLDUC","8470719","12-13","ARI","C","L",1985-06-26,27,2003,4,127,14,104.53,203,13.64,27.48,-0.24,-0.005,0.13,0.14
"Alex Bolduc","ALEX.BOLDUC","8470719","14-15","ARI","C","L",1985-06-26,29,2003,4,127,3,31.72,54,14.62,29.1,1.78,0.026,0.15,0.18
"Alex Broadhurst","ALEX.BROADHURST","8476283","17-18","CBJ","C","L",1993-03-07,24,2011,7,199,2,19.25,36,13.83,28.09,1.9,0.039,0.28,0.26
"Alex Burmistrov","ALEX.BURMISTROV","8475788","10-11","ATL","C","L",1991-10-21,18,2010,1,8,74,863.82,573,13.75,28.3,0.38,0.019,0.17,0.18
"Alex Burmistrov","ALEX.BURMISTROV","8475788","11-12","WPG","C","L",1991-10-21,19,2010,1,8,76,1022.02,614,14.32,28.9,0.19,0.005,0.16,0.18
"Alex Burmistrov","ALEX.BURMISTROV","8475788","12-13","WPG","C","L",1991-10-21,20,2010,1,8,44,576.8,334,14.04,28.57,0.27,0.014,0.18,0.18
"Alex Burmistrov","ALEX.BURMISTROV","8475788","15-16","WPG","C","L",1991-10-21,23,2010,1,8,81,1057.18,647,14.08,28.5,0.5,0.018,0.17,0.18
"Alex Burmistrov","ALEX.BURMISTROV","8475788","16-17","ARI","C","L",1991-10-21,24,2010,1,8,26,328.83,330,14.29,28.64,0.61,0.033,0.2,0.21
"Alex Burmistrov","ALEX.BURMISTROV","8475788","16-17","WPG","C","L",1991-10-21,24,2010,1,8,23,218.27,286,13.73,27.52,0.11,0.007,0.13,0.15
"Alex Burmistrov","ALEX.BURMISTROV","8475788","17-18","VAN","C","L",1991-10-21,25,2010,1,8,24,253.63,334,13.74,27.69,0.09,0.007,0.14,0.14
"Alex Burrows","ALEX.BURROWS","8470358","07-08","VAN","L","L",1981-04-11,26,1999,NA,NA,82,958,512,13.72,29.6,0.6,0.028,0.23,0.22
"Alex Burrows","ALEX.BURROWS","8470358","08-09","VAN","L","L",1981-04-11,27,1999,NA,NA,81,1061.03,616,13.81,29.46,0.98,0.032,0.22,0.23
"Alex Burrows","ALEX.BURROWS","8470358","09-10","VAN","L","L",1981-04-11,28,1999,NA,NA,82,1121.3,613,14.45,29.91,0.47,0.019,0.19,0.2
"Alex Burrows","ALEX.BURROWS","8470358","10-11","VAN","L","L",1981-04-11,29,1999,NA,NA,72,966.63,555,14.54,29.91,0.44,0.019,0.2,0.21
