"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft_Yr","Draft_Rd","Draft_Ov","GP","TOI_EV","TOI_PP","EV_iFF","PP_iFF","EV_Sh%","PP_Sh%","All_Sh%","EV_Sh_Goals","PP_Sh_Goals","All_Sh_Goals"
"Adam Lowry","ADAM.LOWRY","8476392","19-20","WPG","L","L",1993-03-29,26,2011,3,67,49,603.5,10.6,77,2,-0.04,-0.022,-0.04,-3.11,-0.04,-3.16
"Adam Lowry","ADAM.LOWRY","8476392","20-21","WPG","L","L",1993-03-29,27,2011,3,67,52,623.2,41.4,85,14,0.023,-0.085,0.008,1.96,-1.2,0.76
"Adam Lowry","ADAM.LOWRY","8476392","21-22","WPG","C/L","L",1993-03-29,28,2011,3,67,79,952.2,71.1,135,8,-0.021,-0.053,-0.023,-2.87,-0.43,-3.29
"Adam Lowry","ADAM.LOWRY","8476392","22-23","WPG","C","L",1993-03-29,29,2011,3,67,82,952.5,110,142,21,-0.021,-0.091,-0.03,-3.03,-1.92,-4.95
"Adam Mair","ADAM.MAIR","8466216","07-08","BUF","C","R",1979-02-15,28,1997,4,84,71,596.5,12.8,71,5,-0.003,-0.039,-0.005,-0.2,-0.19,-0.39
"Adam Mair","ADAM.MAIR","8466216","08-09","BUF","C","R",1979-02-15,29,1997,4,84,75,766.9,12.1,107,1,0.003,-0.015,0.003,0.36,-0.01,0.35
"Adam Mair","ADAM.MAIR","8466216","09-10","BUF","C","R",1979-02-15,30,1997,4,84,69,624.5,4,84,0,0.002,0,0.002,0.18,0,0.18
"Adam Mair","ADAM.MAIR","8466216","10-11","N.J","C","R",1979-02-15,31,1997,4,84,65,556.4,5.6,76,1,-0.043,-0.015,-0.042,-3.25,-0.01,-3.26
"Adam McQuaid","ADAM.MCQUAID","8471717","09-10","BOS","D","R",1986-10-12,22,2005,2,55,19,196.7,0.1,19,0,0.035,0,0.035,0.66,0,0.66
"Adam McQuaid","ADAM.MCQUAID","8471717","10-11","BOS","D","R",1986-10-12,23,2005,2,55,67,891.8,4.2,62,0,0.026,0,0.026,1.59,0,1.59
"Adam McQuaid","ADAM.MCQUAID","8471717","11-12","BOS","D","R",1986-10-12,24,2005,2,55,72,994.9,3.7,89,0,-0.001,0,-0.001,-0.06,0,-0.06
"Adam McQuaid","ADAM.MCQUAID","8471717","12-13","BOS","D","R",1986-10-12,25,2005,2,55,32,436.8,0.1,36,0,-0.003,0,-0.003,-0.1,0,-0.1
"Adam McQuaid","ADAM.MCQUAID","8471717","13-14","BOS","D","R",1986-10-12,26,2005,2,55,30,424.1,0.8,31,0,0.01,0,0.01,0.3,0,0.3
"Adam McQuaid","ADAM.MCQUAID","8471717","14-15","BOS","D","R",1986-10-12,27,2005,2,55,63,1022.5,4.2,80,1,-0.019,0.001,-0.019,-1.53,0,-1.53
"Adam McQuaid","ADAM.MCQUAID","8471717","15-16","BOS","D","R",1986-10-12,28,2005,2,55,64,979.6,2.3,59,0,-0.01,0,-0.01,-0.61,0,-0.61
"Adam McQuaid","ADAM.MCQUAID","8471717","16-17","BOS","D","R",1986-10-12,29,2005,2,55,77,1198.6,3.4,89,2,-0.003,0.001,-0.003,-0.27,0,-0.27
"Adam McQuaid","ADAM.MCQUAID","8471717","17-18","BOS","D","R",1986-10-12,30,2005,2,55,38,511,0.7,53,0,-0.011,0,-0.011,-0.59,0,-0.59
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","CBJ/NYR","D","R",1986-10-12,31,2005,2,55,50,689.3,0.6,48,0,0.052,0,0.052,2.5,0,2.5
"Adam Pardy","ADAM.PARDY","8471385","08-09","CGY","D","L",1984-03-29,24,2004,6,173,59,812.8,19.1,58,3,-0.013,-0.006,-0.012,-0.74,-0.02,-0.76
"Adam Pardy","ADAM.PARDY","8471385","09-10","CGY","D","L",1984-03-29,25,2004,6,173,57,818.8,16.6,57,4,0.014,-0.005,0.012,0.78,-0.02,0.76
"Adam Pardy","ADAM.PARDY","8471385","10-11","CGY","D","L",1984-03-29,26,2004,6,173,30,413.1,6.9,45,3,-0.007,-0.007,-0.007,-0.32,-0.02,-0.34
"Adam Pardy","ADAM.PARDY","8471385","11-12","DAL","D","L",1984-03-29,27,2004,6,173,36,556.5,3.3,36,0,-0.03,0,-0.03,-1.08,0,-1.08
"Adam Pardy","ADAM.PARDY","8471385","12-13","BUF","D","L",1984-03-29,28,2004,6,173,17,258.3,0.8,11,0,-0.014,0,-0.014,-0.16,0,-0.16
"Adam Pardy","ADAM.PARDY","8471385","13-14","WPG","D","L",1984-03-29,29,2004,6,173,60,799.5,1.5,66,0,-0.038,0,-0.038,-2.53,0,-2.53
"Adam Pardy","ADAM.PARDY","8471385","14-15","WPG","D","L",1984-03-29,30,2004,6,173,55,680,4.7,39,0,-0.037,0,-0.037,-1.43,0,-1.43
"Adam Pardy","ADAM.PARDY","8471385","15-16","EDM/WPG","D","L",1984-03-29,31,2004,6,173,23,306.8,0.5,31,0,-0.023,0,-0.023,-0.73,0,-0.73
"Adam Pardy","ADAM.PARDY","8471385","16-17","NSH","D","L",1984-03-29,32,2004,6,173,4,43.5,0,5,0,-0.003,0,-0.003,-0.01,0,-0.01
"Adam Payerl","ADAM.PAYERL","8476522","13-14","PIT","C","R",1991-03-04,22,2009,NA,NA,2,18.3,0,5,0,-0.014,0,-0.014,-0.07,0,-0.07
"Adam Pelech","ADAM.PELECH","8476917","15-16","NYI","D","L",1994-08-16,21,2012,3,65,9,134.1,4.2,8,1,-0.008,0,-0.007,-0.06,0,-0.06
"Adam Pelech","ADAM.PELECH","8476917","16-17","NYI","D","L",1994-08-16,22,2012,3,65,44,691,1.6,56,0,0.04,0,0.04,2.23,0,2.23
"Adam Pelech","ADAM.PELECH","8476917","17-18","NYI","D","L",1994-08-16,23,2012,3,65,78,1280.3,24.8,142,5,-0.012,-0.013,-0.012,-1.76,-0.06,-1.83
"Adam Pelech","ADAM.PELECH","8476917","18-19","NYI","D","L",1994-08-16,24,2012,3,65,78,1297.5,7.1,155,0,0,0,0,0.03,0,0.03
"Adam Pelech","ADAM.PELECH","8476917","19-20","NYI","D","L",1994-08-16,25,2012,3,65,38,678.3,2.3,65,0,-0.024,0,-0.024,-1.54,0,-1.54
"Adam Pelech","ADAM.PELECH","8476917","20-21","NYI","D","L",1994-08-16,26,2012,3,65,56,1023.1,7.9,114,3,-0.012,-0.004,-0.012,-1.38,-0.01,-1.39
"Adam Pelech","ADAM.PELECH","8476917","21-22","NYI","D","L",1994-08-16,27,2012,3,65,78,1437.6,15.2,131,1,-0.016,0.005,-0.016,-2.07,0,-2.07
"Adam Pelech","ADAM.PELECH","8476917","22-23","NYI","D","L",1994-08-16,28,2012,3,65,61,1132.8,7.5,145,0,0.001,0,0.001,0.12,0,0.12
"Adam Pineault","ADAM.PINEAULT","8471259","07-08","CBJ","R","R",1986-05-23,21,2004,2,46,3,33.1,0,6,0,-0.018,0,-0.018,-0.11,0,-0.11
"Adam Raska","ADAM.RASKA","8482197","21-22","S.J","R","R",2001-09-25,19,2020,7,201,5,40.2,0,6,0,-0.023,0,-0.023,-0.14,0,-0.14
"Adam Raska","ADAM.RASKA","8482197","22-23","S.J","R","R",2001-09-25,20,2020,7,201,3,35.8,0,2,0,-0.013,0,-0.013,-0.03,0,-0.03
"Adam Ruzicka","ADAM.RUZICKA","8480008","20-21","CGY","C","L",1999-05-11,21,2017,4,109,3,26.1,4.6,3,2,-0.019,-0.022,-0.02,-0.06,-0.04,-0.1
"Adam Ruzicka","ADAM.RUZICKA","8480008","21-22","CGY","C","L",1999-05-11,22,2017,4,109,28,279,6.5,44,1,0.044,-0.017,0.043,1.95,-0.02,1.93
"Adam Ruzicka","ADAM.RUZICKA","8480008","22-23","CGY","C","L",1999-05-11,23,2017,4,109,44,430.9,72.9,72,17,-0.015,0.012,-0.01,-1.11,0.21,-0.9
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","07-08","CGY","D","R",1973-07-03,34,1992,5,117,76,1123.4,326.9,114,74,0.008,0.002,0.005,0.86,0.13,0.99
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","08-09","CGY","D","R",1973-07-03,35,1992,5,117,80,1189.1,338.1,135,52,0.022,-0.003,0.015,2.95,-0.16,2.79
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","09-10","ARI","D","R",1973-07-03,36,1992,5,117,82,1342.7,261.4,152,63,0.024,-0.031,0.008,3.6,-1.95,1.65
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","10-11","ARI","D","R",1973-07-03,37,1992,5,117,75,1316,64.9,136,10,-0.005,-0.031,-0.007,-0.69,-0.31,-1
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","11-12","ARI","D","R",1973-07-03,38,1992,5,117,64,1118.4,31.8,129,8,-0.022,0.047,-0.018,-2.79,0.37,-2.42
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","12-13","CBJ","D","R",1973-07-03,39,1992,5,117,36,532.9,0.5,37,0,-0.033,0,-0.033,-1.21,0,-1.21
"Adrian Kempe","ADRIAN.KEMPE","8477960","16-17","L.A","L","L",1996-09-13,20,2014,1,29,25,267.8,19.5,37,5,0,-0.03,-0.004,-0.01,-0.15,-0.16
"Adrian Kempe","ADRIAN.KEMPE","8477960","17-18","L.A","L","L",1996-09-13,21,2014,1,29,81,974,89.8,138,19,0.036,-0.044,0.026,4.97,-0.84,4.13
"Adrian Kempe","ADRIAN.KEMPE","8477960","18-19","L.A","L","L",1996-09-13,22,2014,1,29,81,1008.3,108.9,134,17,0.011,-0.082,0.001,1.52,-1.39,0.13
"Adrian Kempe","ADRIAN.KEMPE","8477960","19-20","L.A","L","L",1996-09-13,23,2014,1,29,69,841,171.5,136,60,-0.038,-0.053,-0.043,-5.21,-3.17,-8.39
"Adrian Kempe","ADRIAN.KEMPE","8477960","20-21","L.A","L","L",1996-09-13,24,2014,1,29,56,685.1,160.6,104,65,0.012,-0.032,-0.005,1.25,-2.07,-0.83
"Adrian Kempe","ADRIAN.KEMPE","8477960","21-22","L.A","C/L","L",1996-09-13,25,2014,1,29,78,1072.8,226.3,225,81,0.009,-0.024,0,1.98,-1.97,0.01
"Adrian Kempe","ADRIAN.KEMPE","8477960","22-23","L.A","C/R","L",1996-09-13,26,2014,1,29,82,1143.2,233.1,240,81,0.029,0.029,0.029,7.07,2.36,9.43
"Aidan McDonough","AIDAN.MCDONOUGH","8481683","22-23","VAN","L","L",1999-11-06,22,2019,7,195,6,54.1,0,7,0,0.004,0,0.004,0.02,0,0.02
"Akim Aliu","AKIM.ALIU","8474049","11-12","CGY","R","R",1989-04-24,22,2007,2,56,2,21.4,0,3,0,0.067,0,0.067,0.2,0,0.2
"Akim Aliu","AKIM.ALIU","8474049","12-13","CGY","R","R",1989-04-24,23,2007,2,56,5,50.5,3.4,3,0,-0.015,0,-0.015,-0.04,0,-0.04
"Akito Hirose","AKITO.HIROSE","8484254","22-23","VAN","D","L",1999-04-09,23,2017,NA,NA,7,101.2,11,5,3,-0.002,-0.003,-0.003,-0.01,-0.01,-0.02
"Alain Nasreddine","ALAIN.NASREDDINE","8459558","07-08","PIT","D","L",1975-07-10,32,1993,6,135,6,66.2,0.4,4,0,-0.001,0,-0.001,0,0,0
"Alan Quine","ALAN.QUINE","8476409","15-16","NYI","C","L",1993-02-25,22,2013,6,166,2,28.5,3.9,9,0,-0.022,0,-0.022,-0.2,0,-0.2
"Alan Quine","ALAN.QUINE","8476409","16-17","NYI","C","L",1993-02-25,23,2013,6,166,61,670.8,66.8,90,9,-0.032,0.039,-0.026,-2.9,0.35,-2.55
"Alan Quine","ALAN.QUINE","8476409","17-18","NYI","C","L",1993-02-25,24,2013,6,166,21,236.8,1.8,19,0,-0.043,0,-0.043,-0.82,0,-0.82
"Alan Quine","ALAN.QUINE","8476409","18-19","CGY","C","L",1993-02-25,25,2013,6,166,13,119.6,3,12,1,0.032,0.056,0.034,0.38,0.06,0.44
"Alan Quine","ALAN.QUINE","8476409","19-20","CGY","C","L",1993-02-25,26,2013,6,166,9,87.4,0,14,0,-0.002,0,-0.002,-0.03,0,-0.03
"Alec Martinez","ALEC.MARTINEZ","8474166","09-10","L.A","D","L",1987-07-26,22,2007,4,95,4,59.2,1.8,3,1,-0.001,0.006,0.001,0,0.01,0
"Alec Martinez","ALEC.MARTINEZ","8474166","10-11","L.A","D","L",1987-07-26,23,2007,4,95,60,803.5,105.3,79,33,0.034,-0.023,0.017,2.67,-0.76,1.92
"Alec Martinez","ALEC.MARTINEZ","8474166","11-12","L.A","D","L",1987-07-26,24,2007,4,95,51,650,90.8,77,30,0.007,0.034,0.015,0.52,1.03,1.55
"Alec Martinez","ALEC.MARTINEZ","8474166","12-13","L.A","D","L",1987-07-26,25,2007,4,95,27,374.8,33.7,41,5,-0.036,-0.02,-0.034,-1.46,-0.1,-1.56
"Alec Martinez","ALEC.MARTINEZ","8474166","13-14","L.A","D","L",1987-07-26,26,2007,4,95,61,805,120.7,98,39,0.045,0.037,0.042,4.36,1.43,5.79
"Alec Martinez","ALEC.MARTINEZ","8474166","14-15","L.A","D","L",1987-07-26,27,2007,4,95,56,906.4,108.6,118,32,0.011,-0.022,0.004,1.33,-0.69,0.64
"Alec Martinez","ALEC.MARTINEZ","8474166","15-16","L.A","D","L",1987-07-26,28,2007,4,95,78,1297.4,153.1,135,54,0.013,0.024,0.016,1.79,1.29,3.08
"Alec Martinez","ALEC.MARTINEZ","8474166","16-17","L.A","D","L",1987-07-26,29,2007,4,95,82,1387.9,175,149,67,0.007,-0.02,-0.001,1.09,-1.34,-0.25
"Alec Martinez","ALEC.MARTINEZ","8474166","17-18","L.A","D","L",1987-07-26,30,2007,4,95,77,1399.7,149.1,108,31,0.05,0.009,0.04,5.35,0.27,5.63
"Alec Martinez","ALEC.MARTINEZ","8474166","18-19","L.A","D","L",1987-07-26,31,2007,4,95,60,1078.4,72.2,89,17,0.014,-0.058,0.002,1.25,-0.99,0.26
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","L.A/VGK","D","L",1987-07-26,32,2007,4,95,51,919.8,70.3,81,19,0.009,-0.041,-0.001,0.7,-0.77,-0.07
"Alec Martinez","ALEC.MARTINEZ","8474166","20-21","VGK","D","L",1987-07-26,33,2007,4,95,53,961.1,77.2,88,28,0.031,0.046,0.034,2.69,1.29,3.98
"Alec Martinez","ALEC.MARTINEZ","8474166","21-22","VGK","D","L",1987-07-26,34,2007,4,95,26,457.7,12.8,42,0,0.06,0,0.06,2.54,0,2.54
"Alec Martinez","ALEC.MARTINEZ","8474166","22-23","VGK","D","L",1987-07-26,35,2007,4,95,77,1316.8,12,110,2,-0.024,0.001,-0.023,-2.62,0,-2.62
"Alec Regula","ALEC.REGULA","8480831","20-21","CHI","D","R",2000-08-06,20,2018,3,67,3,35.3,1.6,1,0,0.005,0,0.005,0,0,0
"Alec Regula","ALEC.REGULA","8480831","21-22","CHI","D","R",2000-08-06,21,2018,3,67,15,234,12.5,20,4,0.021,-0.008,0.016,0.43,-0.03,0.4
"Alec Regula","ALEC.REGULA","8480831","22-23","CHI","D","R",2000-08-06,22,2018,3,67,4,57.8,7.6,3,0,0.001,0,0.001,0,0,0
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","13-14","FLA","C","L",1995-09-02,18,2013,1,2,54,756,142.8,86,15,-0.011,0.08,0.002,-0.98,1.19,0.21
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","14-15","FLA","C","L",1995-09-02,19,2013,1,2,71,1033.1,154.8,131,23,0.038,0.016,0.035,5.01,0.37,5.38
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","15-16","FLA","C","L",1995-09-02,20,2013,1,2,66,947.9,185.5,160,46,0.041,0.042,0.041,6.59,1.94,8.53
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","16-17","FLA","C","L",1995-09-02,21,2013,1,2,61,900,174.8,134,50,0.072,-0.036,0.042,9.63,-1.81,7.81
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","17-18","FLA","C","L",1995-09-02,22,2013,1,2,79,1273.9,265.8,208,74,0.003,-0.033,-0.006,0.65,-2.42,-1.77
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","18-19","FLA","C","L",1995-09-02,23,2013,1,2,82,1310.3,284.7,204,51,0.023,0.097,0.038,4.74,4.96,9.7
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","19-20","FLA","C","L",1995-09-02,24,2013,1,2,66,978.3,222.3,153,55,0.012,0,0.009,1.78,0.02,1.8
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","20-21","FLA","C","L",1995-09-02,25,2013,1,2,50,744.4,196,152,58,0.027,0.007,0.022,4.16,0.41,4.57
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","21-22","FLA","C","L",1995-09-02,26,2013,1,2,67,937.5,233.6,182,66,0.007,0.076,0.025,1.34,4.99,6.32
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","22-23","FLA","C","L",1995-09-02,27,2013,1,2,68,960.9,272.7,164,79,-0.006,0,-0.004,-0.91,-0.02,-0.93
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","20-21","FLA","C","L",1999-01-09,21,2017,2,40,9,103.4,1.5,18,0,-0.024,0,-0.024,-0.43,0,-0.43
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","21-22","FLA","C","L",1999-01-09,22,2017,2,40,6,81.5,0.7,8,0,-0.027,0,-0.027,-0.22,0,-0.22
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","22-23","FLA","C","L",1999-01-09,23,2017,2,40,10,84.1,0,6,0,0.004,0,0.004,0.02,0,0.02
"Aleksi Saarela","ALEKSI.SAARELA","8478839","19-20","FLA","C","L",1997-01-07,22,2015,3,89,9,106.3,2.8,19,2,0.019,-0.02,0.015,0.36,-0.04,0.32
"Ales Hemsky","ALES.HEMSKY","8469466","07-08","EDM","R","R",1983-08-13,24,2001,1,13,74,1049.8,281.8,187,42,-0.016,0.077,0.001,-2.94,3.23,0.28
"Ales Hemsky","ALES.HEMSKY","8469466","08-09","EDM","R","R",1983-08-13,25,2001,1,13,72,1003.7,300.4,173,47,0.045,-0.028,0.03,7.87,-1.29,6.57
"Ales Hemsky","ALES.HEMSKY","8469466","09-10","EDM","R","R",1983-08-13,26,2001,1,13,22,298.8,82,49,19,-0.018,0.058,0.003,-0.89,1.1,0.21
"Ales Hemsky","ALES.HEMSKY","8469466","10-11","EDM","R","R",1983-08-13,27,2001,1,13,47,653.1,146.1,98,31,0.036,-0.06,0.013,3.57,-1.86,1.71
"Ales Hemsky","ALES.HEMSKY","8469466","11-12","EDM","R","R",1983-08-13,28,2001,1,13,69,1038.9,144.6,164,21,-0.019,-0.027,-0.02,-3.11,-0.56,-3.67
"Ales Hemsky","ALES.HEMSKY","8469466","12-13","EDM","R","R",1983-08-13,29,2001,1,13,38,484.2,98.3,74,23,-0.007,0.071,0.012,-0.5,1.64,1.13
"Ales Hemsky","ALES.HEMSKY","8469466","13-14","EDM/OTT","R","R",1983-08-13,30,2001,1,13,75,988.6,174.3,155,15,-0.006,0.041,-0.002,-0.9,0.61,-0.29
"Ales Hemsky","ALES.HEMSKY","8469466","14-15","DAL","R","R",1983-08-13,31,2001,1,13,76,872.3,150.3,160,18,0.004,-0.028,0.001,0.61,-0.51,0.1
"Ales Hemsky","ALES.HEMSKY","8469466","15-16","DAL","R","R",1983-08-13,32,2001,1,13,75,845,120,167,25,0.003,-0.043,-0.003,0.57,-1.08,-0.51
"Ales Hemsky","ALES.HEMSKY","8469466","16-17","DAL","R","R",1983-08-13,33,2001,1,13,15,187.3,21.9,32,9,0.045,-0.011,0.033,1.46,-0.1,1.36
"Ales Hemsky","ALES.HEMSKY","8469466","17-18","MTL","R","R",1983-08-13,34,2001,1,13,7,50.4,18,8,1,-0.022,-0.015,-0.021,-0.17,-0.02,-0.19
"Ales Kotalik","ALES.KOTALIK","8467502","07-08","BUF","R","R",1978-12-23,28,1998,6,164,78,927.1,252,170,83,-0.002,0.03,0.009,-0.26,2.49,2.23
"Ales Kotalik","ALES.KOTALIK","8467502","08-09","BUF/EDM","R","R",1978-12-23,29,1998,6,164,75,928.9,212.4,191,69,-0.011,0.025,-0.002,-2.19,1.73,-0.46
"Ales Kotalik","ALES.KOTALIK","8467502","09-10","CGY/NYR","R","R",1978-12-23,30,1998,6,164,71,769.5,219.5,165,74,-0.022,-0.026,-0.023,-3.62,-1.93,-5.55
"Ales Kotalik","ALES.KOTALIK","8467502","10-11","CGY","R","R",1978-12-23,31,1998,6,164,26,281.2,36.4,75,9,-0.012,0.013,-0.01,-0.93,0.11,-0.82
"Alex Alexeyev","ALEX.ALEXEYEV","8480823","21-22","WSH","D","L",1999-11-15,21,2018,1,31,1,10.1,0,0,0,0,0,0,0,0,0
"Alex Alexeyev","ALEX.ALEXEYEV","8480823","22-23","WSH","D","L",1999-11-15,22,2018,1,31,32,486.6,1,51,0,-0.038,0,-0.038,-1.94,0,-1.94
"Alex Barabanov","ALEX.BARABANOV","8482222","20-21","S.J/TOR","L","L",1994-06-17,26,2012,NA,NA,22,231.6,29.2,27,2,-0.03,0.046,-0.025,-0.81,0.09,-0.72
"Alex Barabanov","ALEX.BARABANOV","8482222","21-22","S.J","L","L",1994-06-17,27,2012,NA,NA,70,1050.5,128.8,112,23,-0.02,-0.012,-0.018,-2.2,-0.29,-2.49
"Alex Barabanov","ALEX.BARABANOV","8482222","22-23","S.J","L","L",1994-06-17,28,2012,NA,NA,68,1001.4,184.1,127,34,0.006,-0.019,0,0.72,-0.64,0.08
"Alex Barre-Boulet","ALEX.BARRE-BOULET","8479718","20-21","T.B","C","L",1997-05-21,23,2015,NA,NA,15,184.4,40.9,20,17,-0.02,0.008,-0.007,-0.41,0.14,-0.27
"Alex Barre-Boulet","ALEX.BARRE-BOULET","8479718","21-22","SEA/T.B","C","L",1997-05-21,24,2015,NA,NA,16,147.1,26.5,16,5,0.062,-0.039,0.038,0.99,-0.19,0.79
"Alex Barre-Boulet","ALEX.BARRE-BOULET","8479718","22-23","T.B","C","L",1997-05-21,25,2015,NA,NA,1,9.9,0,1,0,-0.011,0,-0.011,-0.01,0,-0.01
"Alex Belzile","ALEX.BELZILE","8475968","20-21","MTL","R","R",1991-08-31,29,2009,NA,NA,2,20,1.3,4,1,-0.018,-0.018,-0.018,-0.07,-0.02,-0.09
"Alex Belzile","ALEX.BELZILE","8475968","21-22","MTL","R","R",1991-08-31,30,2009,NA,NA,11,97.3,10.1,12,1,-0.035,-0.019,-0.033,-0.41,-0.02,-0.43
"Alex Belzile","ALEX.BELZILE","8475968","22-23","MTL","R","R",1991-08-31,31,2009,NA,NA,31,337.8,7.4,49,0,0.08,0,0.08,3.92,0,3.92
"Alex Biega","ALEX.BIEGA","8473415","14-15","VAN","D","R",1988-04-04,26,2006,5,147,7,106,1.3,13,1,0.044,0.001,0.041,0.58,0,0.58
"Alex Biega","ALEX.BIEGA","8473415","15-16","VAN","D","R",1988-04-04,27,2006,5,147,51,781.6,11.9,75,1,-0.032,-0.001,-0.032,-2.41,0,-2.41
"Alex Biega","ALEX.BIEGA","8473415","16-17","VAN","D","R",1988-04-04,28,2006,5,147,36,440.7,7.9,57,2,-0.032,0.001,-0.031,-1.84,0,-1.84
"Alex Biega","ALEX.BIEGA","8473415","17-18","VAN","D","R",1988-04-04,29,2006,5,147,44,620.4,1.5,102,0,-0.028,0,-0.028,-2.87,0,-2.87
"Alex Biega","ALEX.BIEGA","8473415","18-19","VAN","D","R",1988-04-04,30,2006,5,147,41,687.2,3.4,123,0,-0.013,0,-0.013,-1.61,0,-1.61
"Alex Biega","ALEX.BIEGA","8473415","19-20","DET","D","R",1988-04-04,31,2006,5,147,49,708.1,2.6,83,0,-0.035,0,-0.035,-2.91,0,-2.91
"Alex Biega","ALEX.BIEGA","8473415","20-21","DET","D","R",1988-04-04,32,2006,5,147,13,124,0,8,0,-0.007,0,-0.007,-0.06,0,-0.06
"Alex Biega","ALEX.BIEGA","8473415","21-22","TOR","D","R",1988-04-04,33,2006,5,147,2,25.6,0,3,0,0.002,0,0.002,0,0,0
"Alex Bolduc","ALEX.BOLDUC","8470719","08-09","VAN","C","L",1985-06-26,23,2003,4,127,7,44.8,0.1,7,0,-0.02,0,-0.02,-0.14,0,-0.14
"Alex Bolduc","ALEX.BOLDUC","8470719","09-10","VAN","C","L",1985-06-26,24,2003,4,127,15,120.4,1,18,0,-0.04,0,-0.04,-0.71,0,-0.71
"Alex Bolduc","ALEX.BOLDUC","8470719","10-11","VAN","C","L",1985-06-26,25,2003,4,127,24,163.2,3.5,25,1,0.025,-0.014,0.023,0.62,-0.01,0.61
"Alex Bolduc","ALEX.BOLDUC","8470719","11-12","ARI","C","L",1985-06-26,26,2003,4,127,2,14.3,0,2,0,-0.011,0,-0.011,-0.02,0,-0.02
"Alex Bolduc","ALEX.BOLDUC","8470719","12-13","ARI","C","L",1985-06-26,27,2003,4,127,14,104.5,0,20,0,-0.048,0,-0.048,-0.96,0,-0.96
"Alex Bolduc","ALEX.BOLDUC","8470719","14-15","ARI","C","L",1985-06-26,29,2003,4,127,3,31.7,0,3,0,-0.011,0,-0.011,-0.03,0,-0.03
"Alex Broadhurst","ALEX.BROADHURST","8476283","17-18","CBJ","C","L",1993-03-07,24,2011,7,199,2,19.2,0,3,0,-0.012,0,-0.012,-0.03,0,-0.03
"Alex Burmistrov","ALEX.BURMISTROV","8475788","10-11","ATL","C","L",1991-10-21,18,2010,1,8,74,863.8,22.1,119,2,-0.01,-0.018,-0.01,-1.17,-0.04,-1.2
"Alex Burmistrov","ALEX.BURMISTROV","8475788","11-12","WPG","C","L",1991-10-21,19,2010,1,8,76,1022,92.7,149,14,-0.007,-0.019,-0.008,-1.11,-0.26,-1.38
"Alex Burmistrov","ALEX.BURMISTROV","8475788","12-13","WPG","C","L",1991-10-21,20,2010,1,8,44,576.8,39.4,72,5,-0.015,-0.04,-0.016,-1.05,-0.2,-1.24
"Alex Burmistrov","ALEX.BURMISTROV","8475788","15-16","WPG","C","L",1991-10-21,23,2010,1,8,81,1057.2,76,136,6,-0.022,-0.034,-0.023,-3.01,-0.2,-3.22
"Alex Burmistrov","ALEX.BURMISTROV","8475788","16-17","ARI/WPG","C","L",1991-10-21,24,2010,1,8,49,547.1,56.2,49,13,-0.033,0.15,0.005,-1.63,1.95,0.31
"Alex Burmistrov","ALEX.BURMISTROV","8475788","17-18","VAN","C","L",1991-10-21,25,2010,1,8,24,253.6,15.2,22,3,-0.029,0.045,-0.02,-0.63,0.13,-0.49
"Alex Burrows","ALEX.BURROWS","8470358","07-08","VAN","L","L",1981-04-11,26,1999,NA,NA,82,958,18.1,158,3,-0.018,0.018,-0.017,-2.82,0.05,-2.77
"Alex Burrows","ALEX.BURROWS","8470358","08-09","VAN","L","L",1981-04-11,27,1999,NA,NA,81,1061,40.1,198,6,0.026,-0.037,0.024,5.17,-0.22,4.95
"Alex Burrows","ALEX.BURROWS","8470358","09-10","VAN","L","L",1981-04-11,28,1999,NA,NA,82,1121.3,114.7,216,21,0.033,0.079,0.037,7.22,1.66,8.88
"Alex Burrows","ALEX.BURROWS","8470358","10-11","VAN","L","L",1981-04-11,29,1999,NA,NA,72,966.6,73.2,186,10,0.037,-0.004,0.035,6.84,-0.04,6.8
"Alex Burrows","ALEX.BURROWS","8470358","11-12","VAN","L","L",1981-04-11,30,1999,NA,NA,80,1130,169.9,219,35,0.028,-0.033,0.02,6.16,-1.15,5
"Alex Burrows","ALEX.BURROWS","8470358","12-13","VAN","L","L",1981-04-11,31,1999,NA,NA,47,647.5,129.4,136,33,0,-0.074,-0.014,0,-2.43,-2.43
