"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","xEVO_GAR","xEVD_GAR","xPPO_GAR","xSHD_GAR","Take_GAR","Draw_GAR","xOff_GAR","xDef_GAR","Pens_GAR","xGAR","xWAR","xSPAR"
"Adam Larsson","ADAM.LARSSON","8476457","11-12","N.J","D","R",1992-11-12,18,2011,1,4,65,1340.3,1.2,2.2,-0.5,0.5,1.1,-0.4,0.7,2.7,0.7,4.1,0.7,1.3
"Adam Larsson","ADAM.LARSSON","8476457","12-13","N.J","D","R",1992-11-12,19,2011,1,4,37,669.8,-3.8,0.1,0,0.2,0.7,0.4,-3.8,0.3,1.1,-2.4,-0.4,-0.8
"Adam Larsson","ADAM.LARSSON","8476457","13-14","N.J","D","R",1992-11-12,20,2011,1,4,26,462.4,0.6,1.8,-0.1,0,-0.1,0.1,0.5,1.8,0,2.3,0.4,0.8
"Adam Larsson","ADAM.LARSSON","8476457","14-15","N.J","D","R",1992-11-12,21,2011,1,4,64,1341.6,-0.2,3.9,0,0.3,-0.4,-0.3,-0.1,4.2,-0.7,3.3,0.6,1.2
"Adam Larsson","ADAM.LARSSON","8476457","15-16","N.J","D","R",1992-11-12,22,2011,1,4,82,1846.1,-2.1,8.4,-0.1,0,-0.1,-0.6,-2.2,8.5,-0.7,5.5,1.1,2.1
"Adam Larsson","ADAM.LARSSON","8476457","16-17","EDM","D","R",1992-11-12,23,2011,1,4,79,1591.8,5.8,0.4,-0.1,0,-1,-0.5,5.7,0.4,-1.5,4.7,0.9,1.7
"Adam Larsson","ADAM.LARSSON","8476457","17-18","EDM","D","R",1992-11-12,24,2011,1,4,63,1381.7,1.9,-1,0,0.2,-0.1,-0.1,1.8,-0.8,-0.3,0.8,0.2,0.3
"Adam Larsson","ADAM.LARSSON","8476457","18-19","EDM","D","R",1992-11-12,25,2011,1,4,82,1773.1,-0.1,1.1,0.1,1.2,-0.5,-0.1,0,2.3,-0.5,1.8,0.3,0.6
"Adam Larsson","ADAM.LARSSON","8476457","19-20","EDM","D","R",1992-11-12,26,2011,1,4,49,971.7,-1,3.7,0,0.7,-0.2,-0.4,-1,4.3,-0.6,2.8,0.5,0.9
"Adam Larsson","ADAM.LARSSON","8476457","20-21","EDM","D","R",1992-11-12,27,2011,1,4,56,1100.2,2.5,8.4,0,-0.1,0.1,-0.4,2.5,8.4,-0.3,10.5,1.9,3.5
"Adam Larsson","ADAM.LARSSON","8476457","21-22","SEA","D","R",1992-11-12,28,2011,1,4,82,1826.8,1.6,3,-0.1,-1,-1,-0.8,1.4,2,-1.8,1.7,0.3,0.6
"Adam Larsson","ADAM.LARSSON","8476457","22-23","SEA","D","R",1992-11-12,29,2011,1,4,82,1938.6,3.3,4.5,-0.1,-2.1,-0.2,-0.9,3.2,2.4,-1.1,4.6,0.8,1.5
"Adam Lowry","ADAM.LOWRY","8476392","14-15","WPG","L","L",1993-03-29,21,2011,3,67,80,1100.2,1.8,2.4,-0.3,0.6,0.4,-0.1,1.6,3,0.3,4.8,0.9,1.7
"Adam Lowry","ADAM.LOWRY","8476392","15-16","WPG","L","L",1993-03-29,22,2011,3,67,74,1037.4,3.3,0.3,-0.2,-2.2,-0.1,-0.3,3.1,-2,-0.4,0.8,0.2,0.3
"Adam Lowry","ADAM.LOWRY","8476392","16-17","WPG","L","L",1993-03-29,23,2011,3,67,82,1316,4.1,3.3,2.1,-1.3,0.4,-0.3,6.2,2,0.1,8.3,1.6,3
"Adam Lowry","ADAM.LOWRY","8476392","17-18","WPG","L","L",1993-03-29,24,2011,3,67,45,670,5.8,5.6,-0.3,1.7,1,-0.2,5.5,7.4,0.7,13.6,2.7,5.1
"Adam Lowry","ADAM.LOWRY","8476392","18-19","WPG","L","L",1993-03-29,25,2011,3,67,78,1141.8,3.8,3.7,-0.1,0,1.4,0.4,3.7,3.7,1.8,9.2,1.7,3.2
"Adam Lowry","ADAM.LOWRY","8476392","19-20","WPG","L","L",1993-03-29,26,2011,3,67,49,733.1,-4.1,-0.2,0,0.7,0.9,-0.8,-4.1,0.5,0.1,-3.6,-0.6,-1.2
"Adam Lowry","ADAM.LOWRY","8476392","20-21","WPG","L","L",1993-03-29,27,2011,3,67,52,807.3,2.8,0,-0.9,0.8,1,0.1,1.9,0.8,1.1,3.8,0.7,1.3
"Adam Lowry","ADAM.LOWRY","8476392","21-22","WPG","C/L","L",1993-03-29,28,2011,3,67,79,1222.9,1.2,1,0,-1.1,1.5,0.4,1.3,-0.1,1.9,3,0.5,1
"Adam Lowry","ADAM.LOWRY","8476392","22-23","WPG","C","L",1993-03-29,29,2011,3,67,82,1283.8,3.3,1.1,-1.6,-2.7,1.5,-1.1,1.6,-1.6,0.5,0.4,0.1,0.1
"Adam Mair","ADAM.MAIR","8466216","07-08","BUF","C","R",1979-02-15,28,1997,4,84,71,630.7,-0.8,0.2,-0.1,0.2,-0.3,-0.5,-0.9,0.4,-0.8,-1.3,-0.2,-0.4
"Adam Mair","ADAM.MAIR","8466216","08-09","BUF","C","R",1979-02-15,29,1997,4,84,75,793.4,1.1,-0.4,-0.1,0,-1.8,-1.2,1,-0.3,-3.1,-2.4,-0.4,-0.8
"Adam Mair","ADAM.MAIR","8466216","09-10","BUF","C","R",1979-02-15,30,1997,4,84,69,637.3,0.3,-0.3,0,0,-1.8,-0.1,0.2,-0.3,-1.9,-1.9,-0.3,-0.7
"Adam Mair","ADAM.MAIR","8466216","10-11","N.J","C","R",1979-02-15,31,1997,4,84,65,591.1,-4.3,0.3,0,-0.4,0.4,-0.5,-4.3,-0.1,-0.1,-4.4,-0.8,-1.5
"Adam McQuaid","ADAM.MCQUAID","8471717","09-10","BOS","D","R",1986-10-12,22,2005,2,55,19,203.9,0.3,0.3,0,0,0.2,-0.1,0.3,0.4,0.1,0.8,0.1,0.3
"Adam McQuaid","ADAM.MCQUAID","8471717","10-11","BOS","D","R",1986-10-12,23,2005,2,55,67,996,2.5,1.4,0,0.5,0.5,0.4,2.5,1.9,0.8,5.3,0.9,1.8
"Adam McQuaid","ADAM.MCQUAID","8471717","11-12","BOS","D","R",1986-10-12,24,2005,2,55,72,1076.6,-1.4,1.5,0,1.2,-0.1,0.1,-1.4,2.7,0,1.3,0.2,0.4
"Adam McQuaid","ADAM.MCQUAID","8471717","12-13","BOS","D","R",1986-10-12,25,2005,2,55,32,457.4,-0.5,1,0,0.3,-1.3,-0.1,-0.5,1.3,-1.4,-0.6,-0.1,-0.2
"Adam McQuaid","ADAM.MCQUAID","8471717","13-14","BOS","D","R",1986-10-12,26,2005,2,55,30,481.4,0.1,3.2,0,0.7,-0.5,0.1,0.1,3.9,-0.4,3.6,0.7,1.3
"Adam McQuaid","ADAM.MCQUAID","8471717","14-15","BOS","D","R",1986-10-12,27,2005,2,55,63,1161.5,-2.5,4.4,0,0.8,-1.8,1,-2.5,5.3,-0.8,2,0.4,0.7
"Adam McQuaid","ADAM.MCQUAID","8471717","15-16","BOS","D","R",1986-10-12,28,2005,2,55,64,1154.6,-3.1,1,0,0.6,-1.2,0.5,-3.1,1.6,-0.7,-2.2,-0.4,-0.8
"Adam McQuaid","ADAM.MCQUAID","8471717","16-17","BOS","D","R",1986-10-12,29,2005,2,55,77,1404.2,-1.2,0.7,0,0.9,0.4,0.1,-1.2,1.6,0.5,1,0.2,0.4
"Adam McQuaid","ADAM.MCQUAID","8471717","17-18","BOS","D","R",1986-10-12,30,2005,2,55,38,596.7,-2.4,-1,0,0.5,-0.3,-0.6,-2.4,-0.5,-0.9,-3.9,-0.8,-1.5
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","CBJ","D","R",1986-10-12,31,2005,2,55,14,159.8,-1,0,0,-0.1,0.1,0.6,-1,0,0.7,-0.3,-0.1,-0.1
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","NYR","D","R",1986-10-12,31,2005,2,55,36,629.1,1.9,2.8,0,0.1,-0.4,-0.2,1.9,2.9,-0.6,4.2,0.8,1.5
"Adam Pardy","ADAM.PARDY","8471385","08-09","CGY","D","L",1984-03-29,24,2004,6,173,59,890.8,2.3,1.7,-0.1,0.2,-2,0.5,2.2,1.9,-1.5,2.6,0.5,0.9
"Adam Pardy","ADAM.PARDY","8471385","09-10","CGY","D","L",1984-03-29,25,2004,6,173,57,903.5,2.4,4.1,0,1,-0.3,0.6,2.4,5,0.3,7.7,1.4,2.7
"Adam Pardy","ADAM.PARDY","8471385","10-11","CGY","D","L",1984-03-29,26,2004,6,173,30,440.6,-0.6,0.9,0,0.3,-0.7,0.4,-0.6,1.2,-0.3,0.4,0.1,0.1
"Adam Pardy","ADAM.PARDY","8471385","11-12","DAL","D","L",1984-03-29,27,2004,6,173,36,592.9,-1.1,-0.9,0,-0.4,-0.1,0,-1.1,-1.3,0,-2.4,-0.4,-0.8
"Adam Pardy","ADAM.PARDY","8471385","12-13","BUF","D","L",1984-03-29,28,2004,6,173,17,280.6,-0.1,1.4,0,0.2,-0.6,0.4,-0.1,1.6,-0.1,1.4,0.3,0.5
"Adam Pardy","ADAM.PARDY","8471385","13-14","WPG","D","L",1984-03-29,29,2004,6,173,60,865.2,0.5,4.7,0,-0.1,-0.4,-0.2,0.5,4.6,-0.6,4.5,0.8,1.6
"Adam Pardy","ADAM.PARDY","8471385","14-15","WPG","D","L",1984-03-29,30,2004,6,173,55,826,-1.4,-0.1,0,-0.3,-0.5,1.3,-1.4,-0.4,0.8,-1,-0.2,-0.4
"Adam Pardy","ADAM.PARDY","8471385","15-16","EDM","D","L",1984-03-29,31,2004,6,173,9,182,1.3,0.3,0,-0.1,0.2,0.2,1.3,0.2,0.4,2,0.4,0.7
"Adam Pardy","ADAM.PARDY","8471385","15-16","WPG","D","L",1984-03-29,31,2004,6,173,14,183.3,-1.2,-0.9,0,1,-0.1,0.1,-1.2,0.1,0,-1.1,-0.2,-0.4
"Adam Pelech","ADAM.PELECH","8476917","15-16","NYI","D","L",1994-08-16,21,2012,3,65,9,158.2,-0.7,0.4,0,0.2,0.4,-0.2,-0.7,0.6,0.2,0.1,0,0
"Adam Pelech","ADAM.PELECH","8476917","16-17","NYI","D","L",1994-08-16,22,2012,3,65,44,740.7,-1,-0.4,0,0.7,1.2,0.2,-1,0.4,1.5,0.8,0.2,0.3
"Adam Pelech","ADAM.PELECH","8476917","17-18","NYI","D","L",1994-08-16,23,2012,3,65,78,1503.4,1.8,3.5,-0.2,-2.8,0.7,-0.6,1.6,0.7,0.1,2.4,0.5,0.9
"Adam Pelech","ADAM.PELECH","8476917","18-19","NYI","D","L",1994-08-16,24,2012,3,65,78,1453.1,0.9,7.6,0,0.3,0.6,-0.7,0.9,7.9,0,8.8,1.6,3.1
"Adam Pelech","ADAM.PELECH","8476917","19-20","NYI","D","L",1994-08-16,25,2012,3,65,38,803,-1.6,2,0,2.2,0.1,-0.3,-1.6,4.2,-0.2,2.5,0.4,0.8
"Adam Pelech","ADAM.PELECH","8476917","20-21","NYI","D","L",1994-08-16,26,2012,3,65,56,1178.6,4.3,7.6,0,-2.2,0.9,0,4.3,5.4,0.9,10.6,1.9,3.5
"Adam Pelech","ADAM.PELECH","8476917","21-22","NYI","D","L",1994-08-16,27,2012,3,65,78,1659.9,3.7,6.6,-0.1,0.8,0.8,-0.9,3.7,7.4,-0.1,11,1.9,3.7
"Adam Pelech","ADAM.PELECH","8476917","22-23","NYI","D","L",1994-08-16,28,2012,3,65,61,1320.8,3.9,6.8,0,-2.2,-0.5,0,3.9,4.7,-0.5,8,1.4,2.6
"Adam Ruzicka","ADAM.RUZICKA","8480008","21-22","CGY","C","L",1999-05-11,22,2017,4,109,28,286.3,2.2,0.2,-0.1,0,-0.1,0,2.1,0.2,-0.1,2.2,0.4,0.7
"Adam Ruzicka","ADAM.RUZICKA","8480008","22-23","CGY","C","L",1999-05-11,23,2017,4,109,44,510.6,0.5,1.4,-0.3,0,0.5,-0.2,0.2,1.4,0.3,1.9,0.3,0.6
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","07-08","CGY","D","R",1973-07-03,34,1992,5,117,76,1591.4,3.1,3,2.9,-0.3,1.9,0.6,6,2.7,2.4,11.1,2,3.9
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","08-09","CGY","D","R",1973-07-03,35,1992,5,117,80,1782.8,7.4,3.1,1.1,0,1.8,-1.4,8.5,3.2,0.3,12,2.2,4.2
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","09-10","ARI","D","R",1973-07-03,36,1992,5,117,82,1849.4,4.9,5.8,-0.9,-0.9,0.2,-0.5,4,4.9,-0.3,8.6,1.6,3
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","10-11","ARI","D","R",1973-07-03,37,1992,5,117,75,1624.6,1.3,-0.2,-0.8,-1.9,-1.2,-0.1,0.5,-2.1,-1.4,-2.9,-0.5,-1
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","11-12","ARI","D","R",1973-07-03,38,1992,5,117,64,1295.9,-3.3,-0.2,0.1,-0.2,-0.4,0.2,-3.2,-0.4,-0.2,-3.8,-0.7,-1.2
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","12-13","CBJ","D","R",1973-07-03,39,1992,5,117,36,588,-2.7,0.7,0,0.7,0.3,-0.4,-2.7,1.4,-0.2,-1.4,-0.3,-0.5
"Adrian Kempe","ADRIAN.KEMPE","8477960","16-17","L.A","L","L",1996-09-13,20,2014,1,29,25,305.8,-0.5,0.1,-0.1,0.2,0.1,0.2,-0.6,0.4,0.3,0.1,0,0
"Adrian Kempe","ADRIAN.KEMPE","8477960","17-18","L.A","L","L",1996-09-13,21,2014,1,29,81,1079.8,5.5,-5.7,-0.8,0,-1.3,-1.2,4.7,-5.7,-2.5,-3.5,-0.7,-1.3
"Adrian Kempe","ADRIAN.KEMPE","8477960","18-19","L.A","L","L",1996-09-13,22,2014,1,29,81,1174.5,4.3,3.4,-0.8,-0.3,-0.5,-0.1,3.5,3.1,-0.6,6,1.1,2.1
"Adrian Kempe","ADRIAN.KEMPE","8477960","19-20","L.A","L","L",1996-09-13,23,2014,1,29,69,1104.8,-1,2.1,-2,0.3,0.4,-0.2,-3,2.4,0.2,-0.4,-0.1,-0.1
"Adrian Kempe","ADRIAN.KEMPE","8477960","20-21","L.A","L","L",1996-09-13,24,2014,1,29,56,948.2,2.9,-2.3,-0.2,1.8,-0.4,-0.6,2.6,-0.5,-1,1.2,0.2,0.4
"Adrian Kempe","ADRIAN.KEMPE","8477960","21-22","L.A","C/L","L",1996-09-13,25,2014,1,29,78,1449.5,9.4,-4.2,-0.1,-3.4,-0.1,1.9,9.2,-7.6,1.8,3.4,0.6,1.1
"Adrian Kempe","ADRIAN.KEMPE","8477960","22-23","L.A","C/R","L",1996-09-13,26,2014,1,29,82,1538.1,12.7,1.8,4.1,1.1,0.1,-0.9,16.8,2.8,-0.8,18.9,3.2,6.1
"Aidan McDonough","AIDAN.MCDONOUGH","8481683","22-23","VAN","L","L",1999-11-06,22,2019,7,195,6,55.9,0.1,-0.7,0,0,0,-0.1,0.1,-0.7,-0.2,-0.8,-0.1,-0.3
"Akim Aliu","AKIM.ALIU","8474049","12-13","CGY","R","R",1989-04-24,23,2007,2,56,5,54.3,-0.2,-0.6,0,0,0,0.1,-0.2,-0.6,0,-0.7,-0.1,-0.2
"Akito Hirose","AKITO.HIROSE","8484254","22-23","VAN","D","L",1999-04-09,23,2017,NA,NA,7,122.2,-1.3,-0.3,0,-0.3,0,0.1,-1.3,-0.6,0,-1.9,-0.3,-0.6
"Alain Nasreddine","ALAIN.NASREDDINE","8459558","07-08","PIT","D","L",1975-07-10,32,1993,6,135,6,77.3,0,-0.2,0,0.3,-0.1,0.1,0,0,0,0,0,0
"Alan Quine","ALAN.QUINE","8476409","16-17","NYI","C","L",1993-02-25,23,2013,6,166,61,763.8,0.8,-2.8,0.1,-0.9,1,-0.8,0.9,-3.7,0.2,-2.5,-0.5,-0.9
"Alan Quine","ALAN.QUINE","8476409","17-18","NYI","C","L",1993-02-25,24,2013,6,166,21,246.5,-1.6,-1.9,0,0.1,0.2,-0.3,-1.6,-1.9,-0.2,-3.7,-0.7,-1.4
"Alan Quine","ALAN.QUINE","8476409","18-19","CGY","C","L",1993-02-25,25,2013,6,166,13,123.5,0.1,0.3,0.1,0,-0.3,-0.3,0.1,0.3,-0.5,-0.1,0,0
"Alan Quine","ALAN.QUINE","8476409","19-20","CGY","C","L",1993-02-25,26,2013,6,166,9,88.2,0.9,-0.1,0,0,-0.2,-0.2,0.9,-0.1,-0.4,0.4,0.1,0.1
"Alec Martinez","ALEC.MARTINEZ","8474166","09-10","L.A","D","L",1987-07-26,22,2007,4,95,4,61.6,0.1,0.8,0,0,-0.1,-0.1,0.1,0.8,-0.1,0.8,0.1,0.3
"Alec Martinez","ALEC.MARTINEZ","8474166","10-11","L.A","D","L",1987-07-26,23,2007,4,95,60,916.7,5.4,4,-0.6,0.1,0.7,-0.8,4.8,4,-0.2,8.6,1.5,3
"Alec Martinez","ALEC.MARTINEZ","8474166","11-12","L.A","D","L",1987-07-26,24,2007,4,95,51,750.7,3.4,4.2,2.5,0.1,1.5,-0.1,5.9,4.2,1.3,11.5,2,3.7
"Alec Martinez","ALEC.MARTINEZ","8474166","12-13","L.A","D","L",1987-07-26,25,2007,4,95,27,432.6,-0.3,2.7,-0.2,-0.8,0.1,-0.2,-0.5,1.9,-0.1,1.3,0.2,0.4
"Alec Martinez","ALEC.MARTINEZ","8474166","13-14","L.A","D","L",1987-07-26,26,2007,4,95,61,956.9,5.3,3,3.2,-0.2,0.8,-0.1,8.5,2.9,0.7,12,2.3,4.3
"Alec Martinez","ALEC.MARTINEZ","8474166","14-15","L.A","D","L",1987-07-26,27,2007,4,95,56,1115.4,4.1,0.9,-0.4,2.7,1.5,0.5,3.6,3.6,2,9.2,1.8,3.3
"Alec Martinez","ALEC.MARTINEZ","8474166","15-16","L.A","D","L",1987-07-26,28,2007,4,95,78,1649.8,2.9,-0.6,3,-1.7,0.4,0.2,5.9,-2.3,0.6,4.2,0.8,1.5
"Alec Martinez","ALEC.MARTINEZ","8474166","16-17","L.A","D","L",1987-07-26,29,2007,4,95,82,1774.6,6.1,1.4,0,1,1.1,-0.9,6,2.4,0.3,8.6,1.6,3.1
"Alec Martinez","ALEC.MARTINEZ","8474166","17-18","L.A","D","L",1987-07-26,30,2007,4,95,77,1760.4,3.7,-1.6,1.6,0.7,0.7,-1.2,5.3,-0.9,-0.5,4,0.8,1.5
"Alec Martinez","ALEC.MARTINEZ","8474166","18-19","L.A","D","L",1987-07-26,31,2007,4,95,60,1281.8,2.9,-3.1,-0.8,0.4,2,-0.5,2.1,-2.7,1.5,0.8,0.2,0.3
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","L.A","D","L",1987-07-26,32,2007,4,95,41,882.2,-0.2,0.4,-0.5,-0.9,1,-0.3,-0.7,-0.6,0.7,-0.5,-0.1,-0.2
"Alec Martinez","ALEC.MARTINEZ","8474166","19-20","VGK","D","L",1987-07-26,32,2007,4,95,10,214.7,1.6,-0.2,0.1,0.2,-0.1,0.2,1.7,0,0.1,1.8,0.3,0.6
"Alec Martinez","ALEC.MARTINEZ","8474166","20-21","VGK","D","L",1987-07-26,33,2007,4,95,53,1196,7.7,0.5,1.4,-1.8,1.4,-1,9.1,-1.3,0.4,8.2,1.5,2.8
"Alec Martinez","ALEC.MARTINEZ","8474166","21-22","VGK","D","L",1987-07-26,34,2007,4,95,26,508,5.8,-1.5,-0.1,-0.4,0.7,-0.2,5.7,-1.9,0.5,4.4,0.8,1.5
"Alec Martinez","ALEC.MARTINEZ","8474166","22-23","VGK","D","L",1987-07-26,35,2007,4,95,77,1480.5,-2.5,1.5,-0.1,0.6,1.6,-0.6,-2.6,2.2,1,0.5,0.1,0.2
"Alec Regula","ALEC.REGULA","8480831","21-22","CHI","D","R",2000-08-06,21,2018,3,67,15,268.2,0.6,2.1,-0.1,0.2,-0.2,0.3,0.5,2.3,0,2.8,0.5,0.9
"Alec Regula","ALEC.REGULA","8480831","22-23","CHI","D","R",2000-08-06,22,2018,3,67,4,66.4,-0.5,-0.3,0,0,-0.3,-0.1,-0.5,-0.3,-0.3,-1.1,-0.2,-0.4
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","13-14","FLA","C","L",1995-09-02,18,2013,1,2,54,923.3,2.8,1.4,1.7,0.1,1.3,-1,4.5,1.5,0.2,6.2,1.2,2.2
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","14-15","FLA","C","L",1995-09-02,19,2013,1,2,71,1242.4,5.2,1.8,0.9,-0.2,1.1,-0.5,6,1.6,0.6,8.3,1.6,3
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","15-16","FLA","C","L",1995-09-02,20,2013,1,2,66,1282.4,9.4,-1.3,3.2,-0.2,2.1,0.6,12.7,-1.5,2.7,13.9,2.7,5.1
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","16-17","FLA","C","L",1995-09-02,21,2013,1,2,61,1184.1,12.8,3,0.2,1,1.7,0.4,13,4,2.1,19.1,3.6,7
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","17-18","FLA","C","L",1995-09-02,22,2013,1,2,79,1743.5,7.7,-1.8,0.1,0.2,3.1,0.2,7.8,-1.6,3.3,9.6,1.9,3.6
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","18-19","FLA","C","L",1995-09-02,23,2013,1,2,82,1833,9.3,-0.8,8.6,-1.4,3.4,2.6,17.9,-2.1,6,21.8,4.1,7.6
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","19-20","FLA","C","L",1995-09-02,24,2013,1,2,66,1321,8,-3,2.3,-2.1,1.6,0.4,10.3,-5.1,2,7.2,1.3,2.5
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","20-21","FLA","C","L",1995-09-02,25,2013,1,2,50,1046.9,11.6,0.6,2.9,-0.4,1,0.6,14.6,0.2,1.6,16.4,2.9,5.5
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","21-22","FLA","C","L",1995-09-02,26,2013,1,2,67,1360.3,10.1,2.2,7.5,1.3,1.2,-1.2,17.6,3.5,0,21,3.7,7
"Aleksander Barkov","ALEKSANDER.BARKOV","8477493","22-23","FLA","C","L",1995-09-02,27,2013,1,2,68,1443.3,3.8,4.3,5.5,1.3,2.6,-0.4,9.3,5.6,2.2,17,2.9,5.5
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","20-21","FLA","C","L",1999-01-09,21,2017,2,40,9,110.1,0.4,0,0,0,0.1,0.1,0.4,0,0.2,0.6,0.1,0.2
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","21-22","FLA","C","L",1999-01-09,22,2017,2,40,6,84.2,0.5,0.1,0,0,0,-0.2,0.5,0.1,-0.1,0.5,0.1,0.2
"Aleksi Heponiemi","ALEKSI.HEPONIEMI","8480037","22-23","FLA","C","L",1999-01-09,23,2017,2,40,10,85.9,-0.7,-0.8,0,0,-0.1,0,-0.7,-0.8,-0.1,-1.6,-0.3,-0.5
"Aleksi Saarela","ALEKSI.SAARELA","8478839","19-20","FLA","C","L",1997-01-07,22,2015,3,89,9,110.2,1.7,-0.3,0,0,0.2,-0.2,1.7,-0.3,0,1.4,0.2,0.5
"Ales Hemsky","ALES.HEMSKY","8469466","07-08","EDM","R","R",1983-08-13,24,2001,1,13,74,1374.5,4.1,-0.7,4.2,0,0.8,2.1,8.3,-0.7,2.9,10.6,1.9,3.7
"Ales Hemsky","ALES.HEMSKY","8469466","08-09","EDM","R","R",1983-08-13,25,2001,1,13,72,1342.6,11.3,-0.6,-0.1,0,1.4,3,11.2,-0.6,4.5,15,2.7,5.2
"Ales Hemsky","ALES.HEMSKY","8469466","09-10","EDM","R","R",1983-08-13,26,2001,1,13,22,394.6,0.9,1,1.8,0,0.3,0.5,2.7,1,0.8,4.5,0.8,1.6
"Ales Hemsky","ALES.HEMSKY","8469466","10-11","EDM","R","R",1983-08-13,27,2001,1,13,47,859.3,6.7,-3,-1.6,-1.1,0.7,0.5,5,-4.1,1.2,2.2,0.4,0.8
"Ales Hemsky","ALES.HEMSKY","8469466","11-12","EDM","R","R",1983-08-13,28,2001,1,13,69,1214.4,3.9,-0.8,-0.9,0,0.3,-0.1,3,-0.7,0.2,2.4,0.4,0.8
"Ales Hemsky","ALES.HEMSKY","8469466","12-13","EDM","R","R",1983-08-13,29,2001,1,13,38,596.7,0.3,-1.5,3.6,0,0,-0.7,3.9,-1.5,-0.7,1.7,0.3,0.6
"Ales Hemsky","ALES.HEMSKY","8469466","13-14","EDM","R","R",1983-08-13,30,2001,1,13,55,884.3,2.2,1.6,0,-0.1,0.5,-0.2,2.2,1.5,0.3,4.1,0.8,1.4
"Ales Hemsky","ALES.HEMSKY","8469466","13-14","OTT","R","R",1983-08-13,30,2001,1,13,20,312.6,3.3,-0.2,0.6,0,0.4,0.3,3.8,-0.2,0.7,4.3,0.8,1.5
"Ales Hemsky","ALES.HEMSKY","8469466","14-15","DAL","R","R",1983-08-13,31,2001,1,13,76,1036.7,4.8,-2.6,-1.5,0,1,0.6,3.3,-2.6,1.5,2.2,0.4,0.8
"Ales Hemsky","ALES.HEMSKY","8469466","15-16","DAL","R","R",1983-08-13,32,2001,1,13,75,982.6,7.6,-1.2,-0.9,0,0.6,-0.5,6.7,-1.2,0.1,5.6,1.1,2.1
"Ales Hemsky","ALES.HEMSKY","8469466","16-17","DAL","R","R",1983-08-13,33,2001,1,13,15,216.3,2.9,0.7,0.1,0,0.5,-0.3,3,0.7,0.2,3.9,0.7,1.4
"Ales Hemsky","ALES.HEMSKY","8469466","17-18","MTL","R","R",1983-08-13,34,2001,1,13,7,69.4,-0.4,-0.3,0.2,0,-0.8,0.2,-0.3,-0.3,-0.6,-1.1,-0.2,-0.4
"Ales Kotalik","ALES.KOTALIK","8467502","07-08","BUF","R","R",1978-12-23,28,1998,6,164,78,1195,-1.1,2.6,5.1,0,-1.3,-1.9,4,2.5,-3.2,3.4,0.6,1.2
"Ales Kotalik","ALES.KOTALIK","8467502","08-09","BUF","R","R",1978-12-23,29,1998,6,164,56,853.2,-2.2,1.4,3.6,0,0.4,-0.8,1.4,1.4,-0.4,2.4,0.4,0.8
"Ales Kotalik","ALES.KOTALIK","8467502","08-09","EDM","R","R",1978-12-23,29,1998,6,164,19,305.8,1.7,-0.6,0.2,0,0.6,-0.3,1.9,-0.6,0.3,1.5,0.3,0.5
"Ales Kotalik","ALES.KOTALIK","8467502","09-10","CGY","R","R",1978-12-23,30,1998,6,164,26,379.7,-0.3,0.1,-0.5,0,-0.2,-0.1,-0.8,0.1,-0.2,-1,-0.2,-0.3
"Ales Kotalik","ALES.KOTALIK","8467502","09-10","NYR","R","R",1978-12-23,30,1998,6,164,45,627.3,-1.2,-1.7,1,0,-1.3,-1.1,-0.2,-1.7,-2.4,-4.3,-0.8,-1.5
"Ales Kotalik","ALES.KOTALIK","8467502","10-11","CGY","R","R",1978-12-23,31,1998,6,164,26,321.7,-0.7,-0.5,-0.3,0,0.1,0.1,-1,-0.5,0.2,-1.3,-0.2,-0.4
"Alex Alexeyev","ALEX.ALEXEYEV","8480823","22-23","WSH","D","L",1999-11-15,22,2018,1,31,32,526.5,-3.9,1.2,0,0.4,0.6,-0.4,-3.9,1.5,0.2,-2.1,-0.4,-0.7
"Alex Barabanov","ALEX.BARABANOV","8482222","20-21","S.J","L","L",1994-06-17,26,2012,NA,NA,9,158.8,1.5,-1,0.2,0,0.2,0,1.7,-1,0.2,0.9,0.2,0.3
